DateTime,TEMP,DWPT,TSUN,PRCP,WSPD,WPGT,PRES,RHUM
2023-02-09 11:00:00,4 °C,-2 °C,—,0 mm,31.7 km/h,—,1035 hPa,65 %
2023-02-08 06:00:00,-0.9 °C,-1.5 °C,—,0 mm,9.4 km/h,—,1034.7 hPa,96 %
2023-02-08 07:00:00,0 °C,-2.1 °C,—,0.1 mm,22.3 km/h,—,1032 hPa,86 %
2023-02-08 08:00:00,0 °C,-2.1 °C,—,0.1 mm,13 km/h,—,1032 hPa,86 %
2023-02-08 09:00:00,0.6 °C,-2.3 °C,—,0 mm,31.3 km/h,—,1035.7 hPa,81 %
2023-02-08 10:00:00,1 °C,-2.1 °C,—,0 mm,25.9 km/h,—,1033 hPa,80 %
2023-02-08 11:00:00,2 °C,-2 °C,—,0 mm,25.9 km/h,—,1033 hPa,75 %
2023-02-07 06:00:00,1.5 °C,-0.4 °C,—,0.2 mm,25.9 km/h,—,1028.5 hPa,87 %
2023-02-07 07:00:00,2 °C,-0.9 °C,—,0.4 mm,22.3 km/h,—,1026 hPa,81 %
2023-02-07 08:00:00,0 °C,0 °C,—,0.4 mm,25.9 km/h,—,1026 hPa,100 %
2023-02-07 09:00:00,0.4 °C,-0.9 °C,—,0.1 mm,29.5 km/h,—,1029.6 hPa,91 %
2023-02-07 10:00:00,1 °C,-2.1 °C,—,0.1 mm,44.6 km/h,—,1026 hPa,80 %
2023-02-07 11:00:00,2 °C,-2 °C,—,0.1 mm,46.4 km/h,—,1027 hPa,75 %
2023-02-06 06:00:00,1.2 °C,0 °C,—,2.4 mm,53.6 km/h,—,1016.2 hPa,92 %
2023-02-06 07:00:00,1 °C,0 °C,—,2.9 mm,38.9 km/h,—,1014 hPa,93 %
2023-02-06 08:00:00,2 °C,1 °C,—,1.2 mm,24.1 km/h,—,1014 hPa,93 %
2023-02-06 09:00:00,4.5 °C,1 °C,—,1.1 mm,48.2 km/h,—,1017.6 hPa,78 %
2023-02-06 10:00:00,3 °C,1 °C,—,0.7 mm,44.6 km/h,—,1015 hPa,87 %
2023-02-06 11:00:00,4 °C,1 °C,—,0.5 mm,37.1 km/h,—,1017 hPa,81 %
2023-02-05 06:00:00,3.2 °C,1.1 °C,—,0 mm,24.1 km/h,—,1014.2 hPa,86 %
2023-02-05 07:00:00,3 °C,1 °C,—,0 mm,22.3 km/h,—,1010 hPa,87 %
2023-02-05 08:00:00,3 °C,1 °C,—,1.1 mm,18.4 km/h,—,1010 hPa,87 %
2023-02-05 09:00:00,4.1 °C,2.8 °C,—,0.6 mm,14.8 km/h,—,1013.7 hPa,91 %
2023-02-05 10:00:00,4 °C,3 °C,—,1.1 mm,13 km/h,—,1012 hPa,93 %
2023-02-05 11:00:00,4 °C,3 °C,—,0.5 mm,31.7 km/h,—,1012 hPa,93 %
2023-02-04 06:00:00,5.5 °C,1 °C,—,0 mm,27.7 km/h,—,1019.1 hPa,73 %
2023-02-04 07:00:00,6 °C,0.9 °C,—,0 mm,24.1 km/h,—,1015 hPa,70 %
2023-02-04 08:00:00,6 °C,0.9 °C,—,0 mm,27.7 km/h,—,1014 hPa,70 %
2023-02-04 09:00:00,6 °C,-0.3 °C,—,0 mm,29.5 km/h,—,1017.7 hPa,64 %
2023-02-04 10:00:00,5 °C,2 °C,—,0 mm,25.9 km/h,—,1014 hPa,81 %
2023-02-04 11:00:00,5 °C,2 °C,—,0 mm,27.7 km/h,—,1013 hPa,81 %
2023-02-03 06:00:00,4.1 °C,1.6 °C,—,0 mm,5.4 km/h,—,1022 hPa,84 %
2023-02-03 07:00:00,3 °C,1 °C,—,0 mm,11.2 km/h,—,1020 hPa,87 %
2023-02-03 08:00:00,4 °C,0 °C,—,0 mm,9.4 km/h,—,1020 hPa,75 %
2023-02-03 09:00:00,4 °C,0 °C,—,0 mm,9.4 km/h,—,1023.5 hPa,75 %
2023-02-03 10:00:00,5 °C,0.9 °C,—,0 mm,9.4 km/h,—,1021 hPa,75 %
2023-02-03 11:00:00,6 °C,0.9 °C,—,0 mm,5.4 km/h,—,1021 hPa,70 %
2023-02-02 06:00:00,7.7 °C,2.6 °C,—,0 mm,24.1 km/h,—,1020.2 hPa,70 %
2023-02-02 07:00:00,8 °C,3.1 °C,—,0 mm,25.9 km/h,—,1017 hPa,71 %
2023-02-02 08:00:00,8 °C,2 °C,—,0 mm,22.3 km/h,—,1017 hPa,66 %
2023-02-02 09:00:00,8.5 °C,2.3 °C,—,0 mm,25.9 km/h,—,1020.5 hPa,65 %
2023-02-02 10:00:00,8 °C,3.1 °C,—,0 mm,25.9 km/h,—,1018 hPa,71 %
2023-02-02 11:00:00,9 °C,4 °C,—,0 mm,24.1 km/h,—,1019 hPa,71 %
2023-02-01 06:00:00,3 °C,1.4 °C,—,0.1 mm,14.8 km/h,—,1017.6 hPa,89 %
2023-02-01 07:00:00,3 °C,1 °C,—,0.3 mm,13 km/h,—,1015 hPa,87 %
2023-02-01 08:00:00,3 °C,0.1 °C,—,0 mm,18.4 km/h,—,1016 hPa,81 %
2023-02-01 09:00:00,3 °C,-0.5 °C,—,0 mm,16.6 km/h,—,1019.3 hPa,78 %
2023-02-01 10:00:00,4 °C,1 °C,—,0 mm,16.6 km/h,—,1017 hPa,81 %
2023-02-01 11:00:00,6 °C,2.1 °C,—,0 mm,24.1 km/h,—,1017 hPa,76 %
2023-01-31 06:00:00,0.9 °C,-0.9 °C,—,0 mm,3.6 km/h,—,1014.8 hPa,88 %
2023-01-31 07:00:00,1 °C,0 °C,—,0 mm,5.4 km/h,—,1011 hPa,93 %
2023-01-31 08:00:00,1 °C,-0.9 °C,—,0 mm,5.4 km/h,—,1012 hPa,87 %
2023-01-31 09:00:00,2.2 °C,0.3 °C,—,0 mm,9.4 km/h,—,1014.9 hPa,87 %
2023-01-31 10:00:00,3 °C,1 °C,—,0 mm,3.6 km/h,—,1012 hPa,87 %
2023-01-31 11:00:00,3 °C,1 °C,—,0 mm,5.4 km/h,—,1012 hPa,87 %
2023-01-30 06:00:00,2.8 °C,0.4 °C,—,0 mm,13 km/h,—,1022.1 hPa,84 %
2023-01-30 07:00:00,3 °C,0.1 °C,—,0 mm,9.4 km/h,—,1018 hPa,81 %
2023-01-30 08:00:00,4 °C,-1 °C,—,0 mm,11.2 km/h,—,1019 hPa,70 %
2023-01-30 09:00:00,4.1 °C,-0.9 °C,—,0 mm,9.4 km/h,—,1022 hPa,70 %
2023-01-30 10:00:00,5 °C,-1 °C,—,0 mm,14.8 km/h,—,1019 hPa,65 %
2023-01-30 11:00:00,4 °C,1 °C,—,0 mm,20.5 km/h,—,1018 hPa,81 %
2023-01-29 06:00:00,4.4 °C,0.5 °C,—,0 mm,11.2 km/h,—,1021.4 hPa,76 %
2023-01-29 07:00:00,4 °C,1 °C,—,0 mm,11.2 km/h,—,1019 hPa,81 %
2023-01-29 08:00:00,4 °C,1 °C,—,0 mm,11.2 km/h,—,1019 hPa,81 %
2023-01-29 09:00:00,4.5 °C,0.6 °C,—,0 mm,9.4 km/h,—,1022.5 hPa,76 %
2023-01-29 10:00:00,5 °C,0.9 °C,—,0 mm,16.6 km/h,—,1020 hPa,75 %
2023-01-29 11:00:00,5 °C,0.9 °C,—,0 mm,24.1 km/h,—,1020 hPa,75 %
2023-01-28 06:00:00,10.3 °C,6.6 °C,—,0 mm,20.5 km/h,—,1010.7 hPa,78 %
2023-01-28 07:00:00,10 °C,7.1 °C,—,0 mm,14.8 km/h,—,1009 hPa,82 %
2023-01-28 08:00:00,10 °C,7.1 °C,—,0 mm,18.4 km/h,—,1009 hPa,82 %
2023-01-28 09:00:00,7.7 °C,5.8 °C,—,0.1 mm,18.4 km/h,—,1012.6 hPa,88 %
2023-01-28 10:00:00,7 °C,5 °C,—,0.2 mm,22.3 km/h,—,1011 hPa,87 %
2023-01-28 11:00:00,7 °C,4 °C,—,0.2 mm,22.3 km/h,—,1011 hPa,81 %
2023-01-27 06:00:00,10.6 °C,8 °C,—,0 mm,20.5 km/h,—,1010.9 hPa,84 %
2023-01-27 07:00:00,10 °C,7.1 °C,—,0.3 mm,7.6 km/h,—,1008 hPa,82 %
2023-01-27 08:00:00,9 °C,6.1 °C,—,2.3 mm,5.4 km/h,—,1009 hPa,82 %
2023-01-27 09:00:00,10.6 °C,6.2 °C,—,1.5 mm,14.8 km/h,—,1011.9 hPa,74 %
2023-01-27 10:00:00,11 °C,6.9 °C,—,2.3 mm,20.5 km/h,—,1008 hPa,76 %
2023-01-27 11:00:00,11 °C,5.9 °C,—,1.2 mm,22.3 km/h,—,1007 hPa,71 %
2023-01-26 06:00:00,6.3 °C,4.1 °C,—,0 mm,22.3 km/h,—,1024.7 hPa,86 %
2023-01-26 07:00:00,6 °C,4 °C,—,0 mm,13 km/h,—,1021 hPa,87 %
2023-01-26 08:00:00,6 °C,5 °C,—,0 mm,11.2 km/h,—,1021 hPa,93 %
2023-01-26 09:00:00,5.1 °C,3.6 °C,—,0 mm,9.4 km/h,—,1024.5 hPa,90 %
2023-01-26 10:00:00,8 °C,4.9 °C,—,0 mm,22.3 km/h,—,1021 hPa,81 %
2023-01-26 11:00:00,8 °C,4 °C,—,0 mm,16.6 km/h,—,1020 hPa,76 %
2023-01-25 06:00:00,5.3 °C,3.1 °C,—,0 mm,25.9 km/h,—,1031.5 hPa,86 %
2023-01-25 07:00:00,5 °C,2 °C,—,0 mm,25.9 km/h,—,1028 hPa,81 %
2023-01-25 08:00:00,4 °C,2 °C,—,0 mm,31.7 km/h,—,1029 hPa,87 %
2023-01-25 09:00:00,4.7 °C,2.2 °C,—,0 mm,24.1 km/h,—,1031.9 hPa,84 %
2023-01-25 10:00:00,5 °C,2 °C,—,0 mm,29.5 km/h,—,1029 hPa,81 %
2023-01-25 11:00:00,5 °C,2 °C,—,0 mm,33.5 km/h,—,1029 hPa,81 %
2023-01-24 06:00:00,8.4 °C,3 °C,—,0 mm,25.9 km/h,—,1031.4 hPa,69 %
2023-01-24 07:00:00,8 °C,3.1 °C,—,0 mm,25.9 km/h,—,1028 hPa,71 %
2023-01-24 08:00:00,8 °C,3.1 °C,—,0 mm,24.1 km/h,—,1029 hPa,71 %
2023-01-24 09:00:00,8.2 °C,2.4 °C,—,0 mm,27.7 km/h,—,1031.8 hPa,67 %
2023-01-24 10:00:00,9 °C,2.1 °C,—,0 mm,29.5 km/h,—,1029 hPa,62 %
2023-01-24 11:00:00,9 °C,2.1 °C,—,0 mm,29.5 km/h,—,1029 hPa,62 %
2023-01-23 06:00:00,9.9 °C,7 °C,—,0 mm,24.1 km/h,—,1027.6 hPa,82 %
2023-01-23 07:00:00,10 °C,7.1 °C,—,0 mm,24.1 km/h,—,1025 hPa,82 %
2023-01-23 08:00:00,10 °C,7.1 °C,—,0 mm,22.3 km/h,—,1026 hPa,82 %
2023-01-23 09:00:00,9.7 °C,6.2 °C,—,0 mm,22.3 km/h,—,1029 hPa,79 %
2023-01-23 10:00:00,10 °C,6 °C,—,0 mm,24.1 km/h,—,1027 hPa,76 %
2023-01-23 11:00:00,10 °C,6 °C,—,0 mm,25.9 km/h,—,1027 hPa,76 %
2023-01-22 06:00:00,8.9 °C,5.1 °C,—,0 mm,5.4 km/h,—,1022.7 hPa,77 %
2023-01-22 07:00:00,9 °C,6.1 °C,—,0 mm,3.6 km/h,—,1020 hPa,82 %
2023-01-22 08:00:00,9 °C,7 °C,—,0 mm,7.6 km/h,—,1021 hPa,87 %
2023-01-22 09:00:00,9.7 °C,7.6 °C,—,0 mm,3.6 km/h,—,1023.8 hPa,87 %
2023-01-22 10:00:00,11 °C,9.1 °C,—,0 mm,7.6 km/h,—,1022 hPa,88 %
2023-01-22 11:00:00,13 °C,8.1 °C,—,0 mm,5.4 km/h,—,1021 hPa,72 %
2023-01-21 06:00:00,11.3 °C,6.8 °C,—,0 mm,11.2 km/h,—,1018.7 hPa,74 %
2023-01-21 07:00:00,12 °C,7.1 °C,—,0 mm,13 km/h,—,1016 hPa,72 %
2023-01-21 08:00:00,11 °C,6.9 °C,—,0 mm,7.6 km/h,—,1017 hPa,76 %
2023-01-21 09:00:00,11.7 °C,7 °C,—,0 mm,7.6 km/h,—,1019.7 hPa,73 %
2023-01-21 10:00:00,12 °C,8.1 °C,—,0 mm,9.4 km/h,—,1017 hPa,77 %
2023-01-21 11:00:00,13 °C,8.1 °C,—,0 mm,14.8 km/h,—,1017 hPa,72 %
2023-01-20 06:00:00,10.9 °C,5 °C,—,0 mm,7.6 km/h,—,1015.8 hPa,67 %
2023-01-20 07:00:00,11 °C,5.9 °C,—,0 mm,5.4 km/h,—,1012 hPa,71 %
2023-01-20 08:00:00,10 °C,5 °C,—,0 mm,3.6 km/h,—,1014.6 hPa,71 %
2023-01-20 09:00:00,8.7 °C,4.9 °C,—,0 mm,9.4 km/h,—,1016 hPa,77 %
2023-01-20 10:00:00,13 °C,6.1 °C,—,0 mm,1.8 km/h,—,1013 hPa,63 %
2023-01-20 11:00:00,13 °C,4.9 °C,—,0 mm,0 km/h,—,1012 hPa,58 %
2023-01-19 06:00:00,14.3 °C,7.1 °C,—,0 mm,24.1 km/h,—,1018.2 hPa,62 %
2023-01-19 07:00:00,14 °C,7.1 °C,—,0 mm,22.3 km/h,—,1016 hPa,63 %
2023-01-19 08:00:00,14 °C,7.1 °C,—,0 mm,18.4 km/h,—,1017 hPa,63 %
2023-01-19 09:00:00,14 °C,7.1 °C,—,0 mm,18.4 km/h,—,1019.8 hPa,63 %
2023-01-19 10:00:00,15 °C,6 °C,—,0 mm,22.3 km/h,—,1018 hPa,55 %
2023-01-19 11:00:00,16 °C,6.1 °C,—,0 mm,18.4 km/h,—,1017 hPa,52 %
2023-01-18 06:00:00,14 °C,8.8 °C,—,0 mm,25.9 km/h,—,1013.9 hPa,71 %
2023-01-18 07:00:00,14 °C,9 °C,—,0 mm,24.1 km/h,—,1011 hPa,72 %
2023-01-18 08:00:00,14 °C,9 °C,—,0 mm,27.7 km/h,—,1012 hPa,72 %
2023-01-18 09:00:00,14.5 °C,7.8 °C,—,0 mm,22.3 km/h,—,1014.9 hPa,64 %
2023-01-18 10:00:00,15 °C,8 °C,—,0 mm,27.7 km/h,—,1012 hPa,63 %
2023-01-18 11:00:00,16 °C,7 °C,—,0 mm,33.5 km/h,—,1013 hPa,55 %
2023-01-17 06:00:00,11.1 °C,6.8 °C,—,0 mm,9.4 km/h,—,1014.3 hPa,75 %
2023-01-17 07:00:00,11 °C,5.9 °C,—,0 mm,14.8 km/h,—,1011 hPa,71 %
2023-01-17 08:00:00,12 °C,7.1 °C,—,0 mm,20.5 km/h,—,1011 hPa,72 %
2023-01-17 09:00:00,12.6 °C,6.6 °C,—,0 mm,20.5 km/h,—,1014.4 hPa,67 %
2023-01-17 10:00:00,13 °C,7 °C,—,0 mm,22.3 km/h,—,1011 hPa,67 %
2023-01-17 11:00:00,14 °C,7.1 °C,—,0 mm,22.3 km/h,—,1011 hPa,63 %
2023-01-16 06:00:00,6.3 °C,4.8 °C,—,0 mm,7.6 km/h,—,1020.1 hPa,90 %
2023-01-16 07:00:00,8 °C,6 °C,—,0 mm,5.4 km/h,—,1017 hPa,87 %
2023-01-16 08:00:00,8 °C,6 °C,—,0 mm,3.6 km/h,—,1017 hPa,87 %
2023-01-16 09:00:00,8.2 °C,6.2 °C,—,0 mm,5.4 km/h,—,1020 hPa,87 %
2023-01-16 10:00:00,9 °C,6.1 °C,—,0 mm,11.2 km/h,—,1016 hPa,82 %
2023-01-16 11:00:00,10 °C,6 °C,—,0 mm,11.2 km/h,—,1016 hPa,76 %
2023-01-15 06:00:00,9 °C,5.7 °C,—,0.6 mm,22.3 km/h,—,1023.2 hPa,80 %
2023-01-15 07:00:00,9 °C,6.1 °C,—,0.5 mm,18.4 km/h,—,1021 hPa,82 %
2023-01-15 08:00:00,9 °C,6.1 °C,—,0.1 mm,24.1 km/h,—,1021 hPa,82 %
2023-01-15 09:00:00,9.2 °C,6.3 °C,—,0 mm,18.4 km/h,—,1024.2 hPa,82 %
2023-01-15 10:00:00,9 °C,6.1 °C,—,0 mm,22.3 km/h,—,1021 hPa,82 %
2023-01-15 11:00:00,10 °C,6 °C,—,0 mm,24.1 km/h,—,1021 hPa,76 %
2023-01-14 06:00:00,9.7 °C,6.2 °C,—,0 mm,18.4 km/h,—,1021.6 hPa,79 %
2023-01-14 07:00:00,10 °C,7.1 °C,—,0 mm,22.3 km/h,—,1019 hPa,82 %
2023-01-14 08:00:00,10 °C,7.1 °C,—,0 mm,22.3 km/h,—,1019 hPa,82 %
2023-01-14 09:00:00,9.4 °C,6.8 °C,—,0 mm,18.4 km/h,—,1022.2 hPa,84 %
2023-01-14 10:00:00,10 °C,7.1 °C,—,0 mm,14.8 km/h,—,1020 hPa,82 %
2023-01-14 11:00:00,10 °C,7.1 °C,—,0 mm,14.8 km/h,—,1020 hPa,82 %
2023-01-13 06:00:00,7.5 °C,6.1 °C,—,0.3 mm,27.7 km/h,—,1020.6 hPa,91 %
2023-01-13 07:00:00,8 °C,6 °C,—,0.3 mm,27.7 km/h,—,1018 hPa,87 %
2023-01-13 08:00:00,8 °C,6 °C,—,0 mm,29.5 km/h,—,1018 hPa,87 %
2023-01-13 09:00:00,7.9 °C,6.5 °C,—,0 mm,25.9 km/h,—,1021.2 hPa,91 %
2023-01-13 10:00:00,8 °C,6.9 °C,—,0 mm,31.7 km/h,—,1018 hPa,93 %
2023-01-13 11:00:00,9 °C,7 °C,—,0 mm,27.7 km/h,—,1019 hPa,87 %
2023-01-12 06:00:00,10.3 °C,9.1 °C,—,0 mm,11.2 km/h,—,1018.2 hPa,92 %
2023-01-12 07:00:00,10 °C,9.1 °C,—,0 mm,14.8 km/h,—,1015 hPa,94 %
2023-01-12 08:00:00,10 °C,9.1 °C,—,0 mm,9.4 km/h,—,1016 hPa,94 %
2023-01-12 09:00:00,10 °C,8.4 °C,—,0 mm,7.6 km/h,—,1018.9 hPa,90 %
2023-01-12 10:00:00,11 °C,9.1 °C,—,0 mm,7.6 km/h,—,1016 hPa,88 %
2023-01-12 11:00:00,11 °C,9.1 °C,—,0 mm,9.4 km/h,—,1017 hPa,88 %
2023-01-11 06:00:00,11.9 °C,8.7 °C,—,0 mm,16.6 km/h,—,1015.8 hPa,81 %
2023-01-11 07:00:00,12 °C,9 °C,—,0 mm,18.4 km/h,—,1013 hPa,82 %
2023-01-11 08:00:00,12 °C,8.1 °C,—,0 mm,18.4 km/h,—,1013 hPa,77 %
2023-01-11 09:00:00,12 °C,7.7 °C,—,0.1 mm,9.4 km/h,—,1016.3 hPa,75 %
2023-01-11 10:00:00,12 °C,9 °C,—,0.1 mm,9.4 km/h,—,1014 hPa,82 %
2023-01-11 11:00:00,13 °C,7 °C,—,0 mm,11.2 km/h,—,1014 hPa,67 %
2023-01-10 06:00:00,9.3 °C,5.1 °C,—,0 mm,9.4 km/h,—,1019.5 hPa,75 %
2023-01-10 07:00:00,10 °C,3.9 °C,—,0 mm,7.6 km/h,—,1016 hPa,66 %
2023-01-10 08:00:00,10 °C,3.9 °C,—,0 mm,5.4 km/h,—,1016 hPa,66 %
2023-01-10 09:00:00,9.6 °C,5 °C,—,0 mm,11.2 km/h,—,1018.8 hPa,73 %
2023-01-10 10:00:00,11 °C,4 °C,—,0 mm,14.8 km/h,—,1015 hPa,62 %
2023-01-10 11:00:00,11 °C,4 °C,—,0 mm,24.1 km/h,—,1015 hPa,62 %
2023-01-09 06:00:00,4.7 °C,3.2 °C,—,0 mm,5.4 km/h,—,1024.5 hPa,90 %
2023-01-09 07:00:00,4 °C,2 °C,—,0 mm,7.6 km/h,—,1021 hPa,87 %
2023-01-09 08:00:00,8 °C,0.9 °C,—,0 mm,18.4 km/h,—,1021 hPa,61 %
2023-01-09 09:00:00,8 °C,1.8 °C,—,0 mm,14.8 km/h,—,1024.6 hPa,65 %
2023-01-09 10:00:00,8 °C,2 °C,—,0 mm,16.6 km/h,—,1021 hPa,66 %
2023-01-09 11:00:00,9 °C,3 °C,—,0 mm,14.8 km/h,—,1021 hPa,66 %
2023-01-08 06:00:00,5.9 °C,3.7 °C,—,0 mm,9.4 km/h,—,1025.7 hPa,86 %
2023-01-08 07:00:00,5 °C,4 °C,—,0 mm,9.4 km/h,—,1023 hPa,93 %
2023-01-08 08:00:00,6 °C,4 °C,—,0 mm,11.2 km/h,—,1023 hPa,87 %
2023-01-08 09:00:00,4.8 °C,3.5 °C,—,0 mm,13 km/h,—,1026.3 hPa,91 %
2023-01-08 10:00:00,8 °C,6 °C,—,0 mm,7.6 km/h,—,1023 hPa,87 %
2023-01-08 11:00:00,10 °C,6 °C,—,0 mm,7.6 km/h,—,1023 hPa,76 %
2023-01-07 06:00:00,7.9 °C,6.7 °C,—,0 mm,7.6 km/h,—,1027.6 hPa,92 %
2023-01-07 07:00:00,7 °C,5.9 °C,—,0 mm,5.4 km/h,—,1025 hPa,93 %
2023-01-07 08:00:00,7 °C,5.9 °C,—,0 mm,5.4 km/h,—,1025 hPa,93 %
2023-01-07 09:00:00,6.5 °C,4.3 °C,—,0 mm,0 km/h,—,1028.3 hPa,86 %
2023-01-07 10:00:00,7 °C,5 °C,—,0 mm,3.6 km/h,—,1025 hPa,87 %
2023-01-07 11:00:00,12 °C,7.1 °C,—,0 mm,1.8 km/h,—,1025 hPa,72 %
2023-01-06 06:00:00,10.8 °C,8.6 °C,—,0 mm,22.3 km/h,—,1021 hPa,86 %
2023-01-06 07:00:00,11 °C,9.1 °C,—,0 mm,22 km/h,—,1018 hPa,88 %
2023-01-06 08:00:00,11 °C,9.1 °C,—,0.4 mm,18.4 km/h,—,1019 hPa,88 %
2023-01-06 09:00:00,10.8 °C,9.1 °C,—,0.5 mm,16.6 km/h,—,1022 hPa,89 %
2023-01-06 10:00:00,11 °C,9.1 °C,—,0 mm,13 km/h,—,1020 hPa,88 %
2023-01-06 11:00:00,11 °C,9.1 °C,—,0 mm,16.6 km/h,—,1021 hPa,88 %
2023-01-05 06:00:00,10.3 °C,8.1 °C,—,0 mm,9.4 km/h,—,1026.7 hPa,86 %
2023-01-05 07:00:00,10 °C,7.9 °C,—,0 mm,7.6 km/h,—,1023 hPa,87 %
2023-01-05 08:00:00,10 °C,7.9 °C,—,0 mm,7.6 km/h,—,1023 hPa,87 %
2023-01-05 09:00:00,10 °C,8.1 °C,—,0 mm,5.4 km/h,—,1026.2 hPa,88 %
2023-01-05 10:00:00,11 °C,8 °C,—,0 mm,0 km/h,—,1023 hPa,82 %
2023-01-05 11:00:00,11 °C,8 °C,—,0 mm,0 km/h,—,1022 hPa,82 %
2023-01-04 06:00:00,8.6 °C,7.1 °C,—,0 mm,13 km/h,—,1028.2 hPa,90 %
2023-01-04 07:00:00,8 °C,6.9 °C,—,0 mm,13 km/h,—,1025 hPa,93 %
2023-01-04 08:00:00,8 °C,6 °C,—,0 mm,7.6 km/h,—,1026 hPa,87 %
2023-01-04 09:00:00,6.6 °C,5.9 °C,—,0 mm,5.4 km/h,—,1028.8 hPa,95 %
2023-01-04 10:00:00,8 °C,6.9 °C,—,0 mm,7.6 km/h,—,1027 hPa,93 %
2023-01-04 11:00:00,9 °C,7 °C,—,0 mm,7.6 km/h,—,1026 hPa,87 %
2023-01-03 06:00:00,7.8 °C,5.9 °C,—,0 mm,11.2 km/h,—,1030.4 hPa,88 %
2023-01-03 07:00:00,8 °C,6 °C,—,0 mm,13 km/h,—,1027 hPa,87 %
2023-01-03 08:00:00,9 °C,4 °C,—,0 mm,18.4 km/h,—,1028 hPa,71 %
2023-01-03 09:00:00,8.5 °C,7 °C,—,0 mm,16.6 km/h,—,1030.8 hPa,90 %
2023-01-03 10:00:00,9 °C,7 °C,—,0 mm,13 km/h,—,1028 hPa,87 %
2023-01-03 11:00:00,10 °C,7.9 °C,—,0 mm,14.8 km/h,—,1028 hPa,87 %
2023-01-02 06:00:00,7 °C,6.4 °C,—,0 mm,3.6 km/h,—,1034.3 hPa,96 %
2023-01-02 07:00:00,7 °C,5.9 °C,—,0 mm,3.6 km/h,—,1031 hPa,93 %
2023-01-02 08:00:00,6 °C,6 °C,—,0 mm,5.4 km/h,—,1032 hPa,100 %
2023-01-02 09:00:00,4.6 °C,4.6 °C,—,0 mm,0 km/h,—,1034.8 hPa,100 %
2023-01-02 10:00:00,6 °C,6 °C,—,0 mm,5.4 km/h,—,1032 hPa,100 %
2023-01-02 11:00:00,9 °C,8.1 °C,—,0 mm,9.4 km/h,—,1032 hPa,94 %
2023-01-01 06:00:00,7.2 °C,6.5 °C,—,0 mm,1.8 km/h,—,1031.8 hPa,95 %
2023-01-01 07:00:00,9 °C,8.1 °C,—,0 mm,0 km/h,—,1031 hPa,94 %
2023-01-01 08:00:00,9 °C,8.1 °C,—,0 mm,5.4 km/h,—,1032 hPa,94 %
2023-01-01 09:00:00,8 °C,7.4 °C,—,0 mm,1.8 km/h,—,1032.6 hPa,96 %
2023-01-01 10:00:00,9 °C,9 °C,—,0 mm,1.8 km/h,—,1032 hPa,100 %
2023-01-01 11:00:00,10 °C,9.1 °C,—,0 mm,3.6 km/h,—,1033 hPa,94 %
2022-12-31 06:00:00,10.2 °C,8.1 °C,—,0 mm,9.4 km/h,—,1031.5 hPa,87 %
2022-12-31 07:00:00,10 °C,9.1 °C,—,0 mm,7.6 km/h,—,1029 hPa,94 %
2022-12-31 08:00:00,8 °C,6.9 °C,—,0 mm,3.6 km/h,—,1029 hPa,93 %
2022-12-31 09:00:00,7.2 °C,6 °C,—,0 mm,0 km/h,—,1032.4 hPa,92 %
2022-12-31 10:00:00,11 °C,10.1 °C,—,0 mm,9.4 km/h,—,1030 hPa,94 %
2022-12-31 11:00:00,12 °C,8.1 °C,—,0 mm,13 km/h,—,1030 hPa,77 %
2022-12-30 06:00:00,10.2 °C,7.4 °C,—,0 mm,14.8 km/h,—,1029.8 hPa,83 %
2022-12-30 07:00:00,10 °C,7.9 °C,—,0 mm,11.2 km/h,—,1027 hPa,87 %
2022-12-30 08:00:00,10 °C,7.9 °C,—,0 mm,11.2 km/h,—,1027 hPa,87 %
2022-12-30 09:00:00,10.1 °C,7.9 °C,—,0 mm,13 km/h,—,1030.4 hPa,86 %
2022-12-30 10:00:00,11 °C,8 °C,—,0 mm,13 km/h,—,1028 hPa,82 %
2022-12-30 11:00:00,11 °C,8 °C,—,0 mm,16.6 km/h,—,1028 hPa,82 %
2022-12-29 06:00:00,6.8 °C,3.6 °C,—,0 mm,13 km/h,—,1029.7 hPa,80 %
2022-12-29 07:00:00,7 °C,3.1 °C,—,0 mm,11.2 km/h,—,1027 hPa,76 %
2022-12-29 08:00:00,7 °C,3.1 °C,—,0 mm,7.6 km/h,—,1027 hPa,76 %
2022-12-29 09:00:00,6.8 °C,3.6 °C,—,0 mm,7.6 km/h,—,1030.3 hPa,80 %
2022-12-29 10:00:00,9 °C,5 °C,—,0 mm,5.4 km/h,—,1028 hPa,76 %
2022-12-29 11:00:00,10 °C,3.9 °C,—,0 mm,7.6 km/h,—,1027 hPa,66 %
2022-12-28 06:00:00,10.5 °C,8.9 °C,—,0 mm,9.4 km/h,—,1029 hPa,90 %
2022-12-28 07:00:00,10 °C,9.1 °C,—,0 mm,5.4 km/h,—,1027 hPa,94 %
2022-12-28 08:00:00,11 °C,6.9 °C,—,0 mm,14.8 km/h,—,1027 hPa,76 %
2022-12-28 09:00:00,10.7 °C,7.8 °C,—,0 mm,14.8 km/h,—,1030.5 hPa,82 %
2022-12-28 10:00:00,11 °C,8 °C,—,0 mm,22.3 km/h,—,1029 hPa,82 %
2022-12-28 11:00:00,11 °C,8 °C,—,0 mm,22.3 km/h,—,1029 hPa,82 %
2022-12-27 06:00:00,10.1 °C,5.7 °C,—,0 mm,18.4 km/h,—,1028.2 hPa,74 %
