DateTime,TEMP,DWPT,TSUN,PRCP,WSPD,WPGT,PRES,RHUM
2022-08-30 15:00:00,31.2 °C,22 °C,—,0 mm,24.1 km/h,—,1012.1 hPa,58 %
2022-08-30 16:00:00,31 °C,22.1 °C,—,0 mm,25.9 km/h,—,1011 hPa,59 %
2022-08-30 17:00:00,30 °C,21.9 °C,—,0 mm,29.5 km/h,—,1012.2 hPa,62 %
2022-08-29 12:00:00,30.7 °C,19.7 °C,—,0 mm,22.3 km/h,—,1014.3 hPa,52 %
2022-08-29 13:00:00,31 °C,20 °C,—,0 mm,25.9 km/h,—,1014 hPa,52 %
2022-08-29 14:00:00,32 °C,17.9 °C,—,0 mm,29.5 km/h,—,1013 hPa,43 %
2022-08-29 15:00:00,31.9 °C,15.8 °C,—,0 mm,33.5 km/h,—,1013.1 hPa,38 %
2022-08-29 16:00:00,32 °C,17.9 °C,—,0 mm,29.5 km/h,—,1013 hPa,43 %
2022-08-29 17:00:00,31 °C,18 °C,—,0 mm,31.7 km/h,—,1012 hPa,46 %
2022-08-28 12:00:00,28.1 °C,21.4 °C,—,0 mm,11.2 km/h,—,1013.5 hPa,67 %
2022-08-28 13:00:00,28.6 °C,21.1 °C,—,0 mm,11.2 km/h,—,1013.4 hPa,64 %
2022-08-28 14:00:00,31 °C,18 °C,—,0 mm,9.4 km/h,—,1012 hPa,46 %
2022-08-28 15:00:00,30.9 °C,20.8 °C,—,0 mm,9.4 km/h,—,1012.7 hPa,55 %
2022-08-28 16:00:00,32 °C,15.1 °C,—,0 mm,16.6 km/h,—,1012 hPa,36 %
2022-08-28 17:00:00,32 °C,15.9 °C,—,0 mm,22.3 km/h,—,1012 hPa,38 %
2022-08-27 12:00:00,26.4 °C,21.8 °C,—,0.2 mm,16.6 km/h,—,1011.1 hPa,76 %
2022-08-27 13:00:00,27 °C,22 °C,—,0 mm,16.6 km/h,—,1011 hPa,74 %
2022-08-27 14:00:00,27 °C,22 °C,—,0.1 mm,14.8 km/h,—,1011 hPa,74 %
2022-08-27 15:00:00,28.4 °C,19.9 °C,—,0.3 mm,13 km/h,—,1011.1 hPa,60 %
2022-08-27 16:00:00,28 °C,21.1 °C,—,0.2 mm,11.2 km/h,—,1011 hPa,66 %
2022-08-27 17:00:00,27.8 °C,20.6 °C,—,0 mm,11.2 km/h,—,1011.4 hPa,65 %
2022-08-26 12:00:00,26.8 °C,17 °C,—,0 mm,11.2 km/h,—,1008.6 hPa,55 %
2022-08-26 13:00:00,26 °C,21 °C,—,0 mm,11.2 km/h,—,1004 hPa,74 %
2022-08-26 14:00:00,28 °C,21.1 °C,—,0 mm,11.2 km/h,—,1004 hPa,66 %
2022-08-26 15:00:00,28.1 °C,21.9 °C,—,0 mm,13 km/h,—,1008 hPa,69 %
2022-08-26 16:00:00,29 °C,22 °C,—,0 mm,13 km/h,—,1003 hPa,66 %
2022-08-26 17:00:00,25 °C,22.1 °C,—,0.3 mm,7.6 km/h,—,1008 hPa,84 %
2022-08-25 12:00:00,21.6 °C,18.8 °C,—,0.2 mm,3.6 km/h,—,1014.7 hPa,84 %
2022-08-25 13:00:00,21 °C,18.9 °C,—,0.3 mm,9.4 km/h,—,1007 hPa,88 %
2022-08-25 14:00:00,23 °C,20 °C,—,0 mm,5.4 km/h,—,1008 hPa,83 %
2022-08-25 15:00:00,23.4 °C,19.8 °C,—,0 mm,11.2 km/h,—,1007.9 hPa,80 %
2022-08-25 16:00:00,25 °C,20 °C,—,0.6 mm,13 km/h,—,1007 hPa,74 %
2022-08-25 17:00:00,27 °C,21.1 °C,—,0.1 mm,14.8 km/h,—,1008 hPa,70 %
2022-08-24 12:00:00,30.1 °C,22 °C,—,0 mm,22.3 km/h,—,1008 hPa,62 %
2022-08-24 13:00:00,30 °C,23 °C,—,0 mm,24.1 km/h,—,1008 hPa,66 %
2022-08-24 14:00:00,30 °C,21.9 °C,—,0 mm,27.7 km/h,—,1008 hPa,62 %
2022-08-24 15:00:00,29.1 °C,21.9 °C,—,0 mm,27.7 km/h,—,1007.7 hPa,65 %
2022-08-24 16:00:00,29 °C,23 °C,—,0 mm,35.3 km/h,—,1009 hPa,70 %
2022-08-24 17:00:00,29 °C,23 °C,—,0 mm,20.5 km/h,—,1009 hPa,70 %
2022-08-23 12:00:00,30.2 °C,22.6 °C,—,3.7 mm,22.3 km/h,—,1008.4 hPa,64 %
2022-08-23 13:00:00,30 °C,23 °C,—,0.1 mm,16.6 km/h,—,1008 hPa,66 %
2022-08-23 14:00:00,30 °C,21.9 °C,—,0 mm,16.6 km/h,—,1008 hPa,62 %
2022-08-23 15:00:00,30.6 °C,22.2 °C,—,0.3 mm,22.3 km/h,—,1008 hPa,61 %
2022-08-23 16:00:00,32 °C,23 °C,—,0 mm,22.3 km/h,—,1008 hPa,59 %
2022-08-23 17:00:00,31 °C,22.1 °C,—,0 mm,29.5 km/h,—,1008 hPa,59 %
2022-08-22 12:00:00,29.5 °C,21.7 °C,—,0 mm,20.5 km/h,—,1006.4 hPa,63 %
2022-08-22 13:00:00,31 °C,22.1 °C,—,0 mm,22.3 km/h,—,1006 hPa,59 %
2022-08-22 14:00:00,31 °C,22.1 °C,—,0 mm,24.1 km/h,—,1005 hPa,59 %
2022-08-22 15:00:00,31.6 °C,21.5 °C,—,0 mm,24.1 km/h,—,1005.6 hPa,55 %
2022-08-22 16:00:00,31 °C,20.9 °C,—,0 mm,27.7 km/h,—,1006 hPa,55 %
2022-08-22 17:00:00,30 °C,21.9 °C,—,0 mm,24.1 km/h,—,1006 hPa,62 %
2022-08-21 12:00:00,28.9 °C,20.1 °C,—,0 mm,18.4 km/h,—,1006.4 hPa,59 %
2022-08-21 13:00:00,31 °C,22.1 °C,—,0 mm,24.1 km/h,—,1006 hPa,59 %
2022-08-21 14:00:00,31 °C,22.1 °C,—,0 mm,27.7 km/h,—,1005 hPa,59 %
2022-08-21 15:00:00,31.9 °C,21.1 °C,—,0 mm,25.9 km/h,—,1005.4 hPa,53 %
2022-08-21 16:00:00,31 °C,20.9 °C,—,0 mm,25.9 km/h,—,1005 hPa,55 %
2022-08-21 17:00:00,30 °C,21.1 °C,—,0 mm,27.7 km/h,—,1005 hPa,59 %
2022-08-20 12:00:00,27.2 °C,21.9 °C,—,0 mm,9.4 km/h,—,1010.1 hPa,73 %
2022-08-20 13:00:00,28 °C,22 °C,—,0 mm,13 km/h,—,1009 hPa,70 %
2022-08-20 14:00:00,28 °C,22 °C,—,0 mm,16.6 km/h,—,1009 hPa,70 %
2022-08-20 15:00:00,27.2 °C,21.7 °C,—,0 mm,18.4 km/h,—,1009.2 hPa,72 %
2022-08-20 16:00:00,28 °C,22 °C,—,0 mm,13 km/h,—,1008 hPa,70 %
2022-08-20 17:00:00,30 °C,21.1 °C,—,0 mm,5.4 km/h,—,1008 hPa,59 %
2022-08-19 12:00:00,27.7 °C,22 °C,—,0.3 mm,7.6 km/h,—,1010.8 hPa,71 %
2022-08-19 13:00:00,28 °C,21.1 °C,—,0.2 mm,11.2 km/h,—,1011 hPa,66 %
2022-08-19 14:00:00,30 °C,21.9 °C,—,0 mm,5.4 km/h,—,1011 hPa,62 %
2022-08-19 15:00:00,32 °C,18.9 °C,—,0 mm,13 km/h,—,1010.8 hPa,46 %
2022-08-19 16:00:00,32 °C,18.9 °C,—,0 mm,18.4 km/h,—,1010 hPa,46 %
2022-08-19 17:00:00,31 °C,19 °C,—,0 mm,22.3 km/h,—,1010 hPa,49 %
2022-08-18 12:00:00,28 °C,20.8 °C,—,0 mm,11.2 km/h,—,1010.6 hPa,65 %
2022-08-18 13:00:00,28 °C,21.1 °C,—,0 mm,11.2 km/h,—,1010 hPa,66 %
2022-08-18 14:00:00,29 °C,22 °C,—,0 mm,13 km/h,—,1010 hPa,66 %
2022-08-18 15:00:00,29.6 °C,23.1 °C,—,0 mm,13 km/h,—,1009.9 hPa,68 %
2022-08-18 16:00:00,34 °C,20 °C,—,0 mm,13 km/h,—,1010 hPa,44 %
2022-08-18 17:00:00,33 °C,19.8 °C,—,0 mm,18.4 km/h,—,1010 hPa,46 %
2022-08-17 12:00:00,27.4 °C,21.4 °C,—,0 mm,11.2 km/h,—,1010.5 hPa,70 %
2022-08-17 13:00:00,27 °C,22 °C,—,0 mm,14.8 km/h,—,1010 hPa,74 %
2022-08-17 14:00:00,27 °C,21.1 °C,—,0 mm,14.8 km/h,—,1010 hPa,70 %
2022-08-17 15:00:00,28.3 °C,21.1 °C,—,0 mm,14.8 km/h,—,1010 hPa,65 %
2022-08-17 16:00:00,29 °C,21 °C,—,0 mm,7.6 km/h,—,1009 hPa,62 %
2022-08-17 17:00:00,29 °C,21 °C,—,0 mm,9.4 km/h,—,1009 hPa,62 %
2022-08-16 12:00:00,25.6 °C,19 °C,—,0 mm,14.8 km/h,—,1011.7 hPa,67 %
2022-08-16 13:00:00,26 °C,20.1 °C,—,0 mm,14.8 km/h,—,1012 hPa,70 %
2022-08-16 14:00:00,27 °C,20.1 °C,—,0 mm,11.2 km/h,—,1011 hPa,66 %
2022-08-16 15:00:00,27.6 °C,18.6 °C,—,0 mm,11.2 km/h,—,1011.5 hPa,58 %
2022-08-16 16:00:00,29 °C,18.2 °C,—,0 mm,7.6 km/h,—,1010 hPa,52 %
2022-08-16 17:00:00,28 °C,18.1 °C,—,0 mm,11.2 km/h,—,1010 hPa,55 %
2022-08-15 12:00:00,18.5 °C,18 °C,—,0.5 mm,22.3 km/h,—,1008.6 hPa,97 %
2022-08-15 13:00:00,20 °C,18 °C,—,0.3 mm,7.6 km/h,—,1008 hPa,88 %
2022-08-15 14:00:00,22 °C,19 °C,—,1.2 mm,11.2 km/h,—,1008 hPa,83 %
2022-08-15 15:00:00,22.4 °C,18.6 °C,—,0 mm,16.6 km/h,—,1008.5 hPa,79 %
2022-08-15 16:00:00,24 °C,19.1 °C,—,0 mm,11.2 km/h,—,1008 hPa,74 %
2022-08-15 17:00:00,24 °C,19.9 °C,—,0 mm,13 km/h,—,1009 hPa,78 %
2022-08-14 12:00:00,28 °C,21.3 °C,—,0 mm,9.4 km/h,—,1006.3 hPa,67 %
2022-08-14 13:00:00,28 °C,20 °C,—,0 mm,13 km/h,—,1005 hPa,62 %
2022-08-14 14:00:00,30 °C,20 °C,—,0 mm,9.4 km/h,—,1004 hPa,55 %
2022-08-14 15:00:00,29.3 °C,19.3 °C,—,0 mm,11.2 km/h,—,1004.6 hPa,55 %
2022-08-14 16:00:00,29 °C,19 °C,—,0 mm,14.8 km/h,—,1003 hPa,55 %
2022-08-14 17:00:00,29 °C,21 °C,—,0 mm,9.4 km/h,—,1003 hPa,62 %
2022-08-13 12:00:00,28.7 °C,20.2 °C,—,0 mm,25.9 km/h,—,1008.9 hPa,60 %
2022-08-13 13:00:00,28 °C,20 °C,—,0 mm,25.9 km/h,—,1008 hPa,62 %
2022-08-13 14:00:00,31 °C,20.9 °C,—,0 mm,29.5 km/h,—,1008 hPa,55 %
2022-08-13 15:00:00,29.2 °C,20.6 °C,—,0 mm,25.9 km/h,—,1008.2 hPa,60 %
2022-08-13 16:00:00,29 °C,19.9 °C,—,0 mm,27.7 km/h,—,1007 hPa,58 %
2022-08-13 17:00:00,30 °C,19.1 °C,—,0 mm,27.7 km/h,—,1008 hPa,52 %
2022-08-12 12:00:00,26.8 °C,20.9 °C,—,0.2 mm,7.6 km/h,—,1013.4 hPa,70 %
2022-08-12 13:00:00,28 °C,20 °C,—,0.2 mm,22.3 km/h,—,1013 hPa,62 %
2022-08-12 14:00:00,28 °C,20 °C,—,0.3 mm,20.5 km/h,—,1012 hPa,62 %
2022-08-12 15:00:00,29.7 °C,19.7 °C,—,0 mm,27.7 km/h,—,1012.7 hPa,55 %
2022-08-12 16:00:00,29 °C,19.9 °C,—,0 mm,25.9 km/h,—,1012 hPa,58 %
2022-08-12 17:00:00,29 °C,19.9 °C,—,0 mm,27.7 km/h,—,1012 hPa,58 %
2022-08-11 12:00:00,24.9 °C,18.8 °C,—,0 mm,24.1 km/h,—,1014 hPa,69 %
2022-08-11 13:00:00,26 °C,18.9 °C,—,0 mm,22.3 km/h,—,1014 hPa,65 %
2022-08-11 14:00:00,27 °C,19.1 °C,—,0 mm,24.1 km/h,—,1013.8 hPa,62 %
2022-08-11 15:00:00,26.1 °C,18.5 °C,—,0 mm,24.1 km/h,—,1013.8 hPa,63 %
2022-08-11 16:00:00,28 °C,19 °C,—,0 mm,20.5 km/h,—,1013 hPa,58 %
2022-08-11 17:00:00,27 °C,19.1 °C,—,0 mm,25.9 km/h,—,1013 hPa,62 %
2022-08-10 12:00:00,29.9 °C,20.2 °C,—,0.3 mm,20.5 km/h,—,1010.5 hPa,56 %
2022-08-10 13:00:00,30 °C,20 °C,—,0.2 mm,24.1 km/h,—,1011 hPa,55 %
2022-08-10 14:00:00,31 °C,20.9 °C,—,0 mm,24.1 km/h,—,1011 hPa,55 %
2022-08-10 15:00:00,29.1 °C,22.1 °C,—,0.3 mm,31.7 km/h,—,1010.9 hPa,66 %
2022-08-10 16:00:00,27 °C,22 °C,—,0.3 mm,29.5 km/h,—,1011 hPa,74 %
2022-08-10 17:00:00,28 °C,21.1 °C,—,0 mm,29.5 km/h,—,1011 hPa,66 %
2022-08-09 12:00:00,31.4 °C,16.2 °C,—,0 mm,31.7 km/h,—,1010.8 hPa,40 %
2022-08-09 13:00:00,32 °C,17.9 °C,—,0 mm,31.7 km/h,—,1010 hPa,43 %
2022-08-09 14:00:00,33 °C,19.1 °C,—,0 mm,25.9 km/h,—,1010 hPa,44 %
2022-08-09 15:00:00,32.3 °C,17.4 °C,—,0 mm,27.7 km/h,—,1010.5 hPa,41 %
2022-08-09 16:00:00,32 °C,18.9 °C,—,0 mm,31.7 km/h,—,1010 hPa,46 %
2022-08-09 17:00:00,31 °C,20 °C,—,0 mm,27.7 km/h,—,1010 hPa,52 %
2022-08-08 12:00:00,29.8 °C,19.5 °C,—,0 mm,38.9 km/h,—,1011.4 hPa,54 %
2022-08-08 13:00:00,31 °C,20 °C,—,0 mm,35.3 km/h,—,1011 hPa,52 %
2022-08-08 14:00:00,31 °C,19 °C,—,0 mm,40.7 km/h,—,1011 hPa,49 %
2022-08-08 15:00:00,30.8 °C,17.8 °C,—,0 mm,44.6 km/h,—,1011 hPa,46 %
2022-08-08 16:00:00,32 °C,20.9 °C,—,0 mm,35.3 km/h,—,1010 hPa,52 %
2022-08-08 17:00:00,31 °C,20 °C,—,0 mm,37.1 km/h,—,1010 hPa,52 %
2022-08-07 12:00:00,29.3 °C,18.4 °C,—,0 mm,27.7 km/h,—,1009 hPa,52 %
2022-08-07 13:00:00,31 °C,18 °C,—,0 mm,27.7 km/h,—,1009 hPa,46 %
2022-08-07 14:00:00,30 °C,19.1 °C,—,0 mm,27.7 km/h,—,1009 hPa,52 %
2022-08-07 15:00:00,31.2 °C,19.5 °C,—,0 mm,29.5 km/h,—,1008.8 hPa,50 %
2022-08-07 16:00:00,31 °C,19 °C,—,0 mm,35.3 km/h,—,1008 hPa,49 %
2022-08-07 17:00:00,31 °C,20 °C,—,0 mm,37.1 km/h,—,1008 hPa,52 %
2022-08-06 12:00:00,29.1 °C,19.4 °C,—,0 mm,29.5 km/h,—,1010 hPa,56 %
2022-08-06 13:00:00,30 °C,19.1 °C,—,0 mm,31.7 km/h,—,1010 hPa,52 %
2022-08-06 14:00:00,29 °C,21 °C,—,0 mm,35.3 km/h,—,1009 hPa,62 %
2022-08-06 15:00:00,29.8 °C,19.8 °C,—,0 mm,31.7 km/h,—,1009.7 hPa,55 %
2022-08-06 16:00:00,31 °C,19 °C,—,0 mm,31.7 km/h,—,1009 hPa,49 %
2022-08-06 17:00:00,29 °C,19 °C,—,0 mm,31.7 km/h,—,1009 hPa,55 %
2022-08-05 12:00:00,30.1 °C,19.2 °C,—,0 mm,27.7 km/h,—,1013.1 hPa,52 %
2022-08-05 13:00:00,30 °C,18.1 °C,—,0 mm,27.7 km/h,—,1012 hPa,49 %
2022-08-05 14:00:00,31 °C,19 °C,—,0 mm,29.5 km/h,—,1012 hPa,49 %
2022-08-05 15:00:00,30.2 °C,18.9 °C,—,0 mm,29.5 km/h,—,1012.3 hPa,51 %
2022-08-05 16:00:00,30 °C,19.1 °C,—,0 mm,33.5 km/h,—,1012 hPa,52 %
2022-08-05 17:00:00,30 °C,19.1 °C,—,0 mm,29.5 km/h,—,1012 hPa,52 %
2022-08-04 12:00:00,28.8 °C,17.7 °C,—,0 mm,33.5 km/h,—,1014.1 hPa,51 %
2022-08-04 13:00:00,30 °C,18.1 °C,—,0 mm,31.7 km/h,—,1014 hPa,49 %
2022-08-04 14:00:00,30 °C,20 °C,—,0 mm,33.5 km/h,—,1013 hPa,55 %
2022-08-04 15:00:00,28.7 °C,18.5 °C,—,0 mm,31.7 km/h,—,1013.7 hPa,54 %
2022-08-04 16:00:00,29 °C,19 °C,—,0 mm,27.7 km/h,—,1013 hPa,55 %
2022-08-04 17:00:00,28 °C,18.1 °C,—,0 mm,29.5 km/h,—,1013 hPa,55 %
2022-08-03 12:00:00,29.5 °C,19.5 °C,—,0.1 mm,25.9 km/h,—,1013.7 hPa,55 %
2022-08-03 13:00:00,30 °C,19.1 °C,—,0 mm,29.5 km/h,—,1014 hPa,52 %
2022-08-03 14:00:00,30 °C,19.1 °C,—,0 mm,29.5 km/h,—,1013.6 hPa,52 %
2022-08-03 15:00:00,29 °C,19.9 °C,—,0 mm,32 km/h,—,1013 hPa,58 %
2022-08-03 16:00:00,29 °C,19.9 °C,—,0 mm,31.7 km/h,—,1013 hPa,58 %
2022-08-03 17:00:00,29 °C,19 °C,—,0 mm,33.5 km/h,—,1013 hPa,55 %
2022-08-02 12:00:00,30.1 °C,16.5 °C,—,0.3 mm,20.5 km/h,—,1011.9 hPa,44 %
2022-08-02 13:00:00,30 °C,16.1 °C,—,0.1 mm,24.1 km/h,—,1012 hPa,43 %
2022-08-02 14:00:00,31 °C,17 °C,—,0 mm,24.1 km/h,—,1011 hPa,43 %
2022-08-02 15:00:00,31.1 °C,17.8 °C,—,0 mm,29.5 km/h,—,1011.7 hPa,45 %
2022-08-02 16:00:00,30 °C,17.1 °C,—,0 mm,25.9 km/h,—,1012 hPa,46 %
2022-08-02 17:00:00,29 °C,18.2 °C,—,0 mm,25.9 km/h,—,1012 hPa,52 %
2022-08-01 12:00:00,30 °C,14.1 °C,—,0 mm,24.1 km/h,—,1010.3 hPa,38 %
2022-08-01 13:00:00,30.7 °C,14.8 °C,—,0 mm,22.3 km/h,—,1010.1 hPa,38 %
2022-08-01 14:00:00,31 °C,15.8 °C,—,0 mm,18.4 km/h,—,1010 hPa,40 %
2022-08-01 15:00:00,30.8 °C,14.4 °C,—,0 mm,13 km/h,—,1009.8 hPa,37 %
2022-08-01 16:00:00,30 °C,14.1 °C,—,0 mm,18.4 km/h,—,1009 hPa,38 %
2022-08-01 17:00:00,30 °C,14.1 °C,—,0 mm,16.6 km/h,—,1009 hPa,38 %
2022-07-31 12:00:00,30.5 °C,21 °C,—,0 mm,22.3 km/h,—,1009.1 hPa,57 %
2022-07-31 13:00:00,31 °C,20.9 °C,—,0 mm,20.5 km/h,—,1009 hPa,55 %
2022-07-31 14:00:00,31 °C,22.1 °C,—,0.3 mm,18.4 km/h,—,1009 hPa,59 %
2022-07-31 15:00:00,32.1 °C,21.9 °C,—,0 mm,24.1 km/h,—,1008.8 hPa,55 %
2022-07-31 16:00:00,32 °C,23 °C,—,0 mm,27.7 km/h,—,1008 hPa,59 %
2022-07-31 17:00:00,31 °C,20 °C,—,0 mm,29.5 km/h,—,1008 hPa,52 %
2022-07-30 12:00:00,29.6 °C,19.6 °C,—,0 mm,25.9 km/h,—,1012.6 hPa,55 %
2022-07-30 13:00:00,30 °C,20 °C,—,0 mm,29.5 km/h,—,1012 hPa,55 %
2022-07-30 14:00:00,31 °C,19 °C,—,0 mm,29.5 km/h,—,1012 hPa,49 %
2022-07-30 15:00:00,31 °C,18.4 °C,—,0 mm,37.1 km/h,—,1012 hPa,47 %
2022-07-30 16:00:00,31 °C,17 °C,—,0 mm,38.9 km/h,—,1011 hPa,43 %
2022-07-30 17:00:00,31 °C,18 °C,—,0 mm,33.5 km/h,—,1011 hPa,46 %
2022-07-29 12:00:00,29.8 °C,18.6 °C,—,0 mm,31.7 km/h,—,1013.6 hPa,51 %
2022-07-29 13:00:00,29 °C,19 °C,—,0 mm,38.9 km/h,—,1013 hPa,55 %
2022-07-29 14:00:00,30 °C,19.1 °C,—,0 mm,35.3 km/h,—,1013 hPa,52 %
2022-07-29 15:00:00,30.7 °C,18.8 °C,—,0 mm,31.7 km/h,—,1013.1 hPa,49 %
2022-07-29 16:00:00,29 °C,18.2 °C,—,0 mm,37.1 km/h,—,1013 hPa,52 %
2022-07-29 17:00:00,29 °C,16.9 °C,—,0 mm,37.1 km/h,—,1013 hPa,48 %
2022-07-28 12:00:00,28.8 °C,16.4 °C,—,0 mm,33.5 km/h,—,1012.2 hPa,47 %
2022-07-28 13:00:00,30 °C,18.1 °C,—,0 mm,33.5 km/h,—,1012 hPa,49 %
2022-07-28 14:00:00,30 °C,18.1 °C,—,0 mm,35.3 km/h,—,1012 hPa,49 %
2022-07-28 15:00:00,30 °C,18.8 °C,—,0 mm,35.3 km/h,—,1012.1 hPa,51 %
2022-07-28 16:00:00,30 °C,18.1 °C,—,0 mm,38.9 km/h,—,1011 hPa,49 %
2022-07-28 17:00:00,30 °C,18.1 °C,—,0 mm,38.9 km/h,—,1012 hPa,49 %
2022-07-27 12:00:00,30.3 °C,12.2 °C,—,0 mm,20.5 km/h,—,1010.7 hPa,33 %
2022-07-27 13:00:00,31 °C,15 °C,—,0 mm,24.1 km/h,—,1010 hPa,38 %
2022-07-27 14:00:00,32 °C,15.1 °C,—,0 mm,27.7 km/h,—,1010 hPa,36 %
2022-07-27 15:00:00,31.5 °C,14.6 °C,—,0 mm,25.9 km/h,—,1010.2 hPa,36 %
2022-07-27 16:00:00,32 °C,14.2 °C,—,0 mm,29.5 km/h,—,1010 hPa,34 %
2022-07-27 17:00:00,31 °C,14.2 °C,—,0 mm,25.9 km/h,—,1009 hPa,36 %
2022-07-26 12:00:00,29 °C,17.8 °C,—,0 mm,20.5 km/h,—,1011.8 hPa,51 %
2022-07-26 13:00:00,31 °C,15 °C,—,0 mm,22.3 km/h,—,1011 hPa,38 %
2022-07-26 14:00:00,32 °C,17.1 °C,—,0 mm,22.3 km/h,—,1011 hPa,41 %
2022-07-26 15:00:00,30.7 °C,14.3 °C,—,0 mm,25.9 km/h,—,1011 hPa,37 %
2022-07-26 16:00:00,31 °C,15 °C,—,0 mm,27.7 km/h,—,1011 hPa,38 %
2022-07-26 17:00:00,31 °C,15 °C,—,0 mm,24.1 km/h,—,1010 hPa,38 %
2022-07-25 12:00:00,30.3 °C,15.6 °C,—,0 mm,22.3 km/h,—,1013.4 hPa,41 %
2022-07-25 13:00:00,30 °C,12.9 °C,—,0 mm,25.9 km/h,—,1013 hPa,35 %
2022-07-25 14:00:00,31 °C,15 °C,—,0 mm,22.3 km/h,—,1012 hPa,38 %
2022-07-25 15:00:00,29.5 °C,13.7 °C,—,0 mm,25.9 km/h,—,1012.6 hPa,38 %
2022-07-25 16:00:00,29 °C,16.9 °C,—,0 mm,25.9 km/h,—,1012 hPa,48 %
2022-07-25 17:00:00,29 °C,15.9 °C,—,0 mm,27.7 km/h,—,1012 hPa,45 %
2022-07-24 12:00:00,29.3 °C,13.5 °C,—,0 mm,11.2 km/h,—,1014.9 hPa,38 %
2022-07-24 13:00:00,29 °C,14 °C,—,0 mm,13 km/h,—,1014 hPa,40 %
2022-07-24 14:00:00,29 °C,15.9 °C,—,0 mm,11.2 km/h,—,1014 hPa,45 %
2022-07-24 15:00:00,28.7 °C,16.9 °C,—,0 mm,11.2 km/h,—,1014.2 hPa,49 %
2022-07-24 16:00:00,29 °C,16.9 °C,—,0 mm,9.4 km/h,—,1013 hPa,48 %
2022-07-24 17:00:00,32 °C,12.3 °C,—,0 mm,14.8 km/h,—,1013 hPa,30 %
2022-07-23 12:00:00,27.6 °C,10.8 °C,—,0 mm,9.4 km/h,—,1017.2 hPa,35 %
2022-07-23 13:00:00,29 °C,12.8 °C,—,0 mm,9.4 km/h,—,1016 hPa,37 %
2022-07-23 14:00:00,30 °C,14.1 °C,—,0 mm,11.2 km/h,—,1016 hPa,38 %
2022-07-23 15:00:00,28.5 °C,13.6 °C,—,0 mm,13 km/h,—,1015.8 hPa,40 %
2022-07-23 16:00:00,29 °C,12.8 °C,—,0 mm,11.2 km/h,—,1015 hPa,37 %
2022-07-23 17:00:00,30 °C,12.9 °C,—,0 mm,9.4 km/h,—,1015 hPa,35 %
2022-07-22 12:00:00,26 °C,17.4 °C,—,0 mm,13 km/h,—,1016 hPa,59 %
2022-07-22 13:00:00,27 °C,16.9 °C,—,0 mm,11.2 km/h,—,1015 hPa,54 %
2022-07-22 14:00:00,27 °C,16.9 °C,—,0 mm,11.2 km/h,—,1016 hPa,54 %
2022-07-22 15:00:00,27 °C,18.3 °C,—,0 mm,13 km/h,—,1015.8 hPa,59 %
2022-07-22 16:00:00,27 °C,19.1 °C,—,0 mm,13 km/h,—,1015 hPa,62 %
2022-07-22 17:00:00,27 °C,18 °C,—,0 mm,11.2 km/h,—,1015 hPa,58 %
2022-07-21 12:00:00,26.3 °C,14.7 °C,—,0 mm,11.2 km/h,—,1015.2 hPa,49 %
2022-07-21 13:00:00,26 °C,11 °C,—,0 mm,13 km/h,—,1014 hPa,39 %
2022-07-21 14:00:00,27 °C,15.1 °C,—,0 mm,14.8 km/h,—,1014 hPa,48 %
2022-07-21 15:00:00,26.9 °C,14.3 °C,—,0 mm,13 km/h,—,1014.3 hPa,46 %
2022-07-21 16:00:00,27 °C,15.1 °C,—,0 mm,16.6 km/h,—,1014 hPa,48 %
2022-07-21 17:00:00,31 °C,17 °C,—,0 mm,13 km/h,—,1014 hPa,43 %
2022-07-20 12:00:00,26.1 °C,14.6 °C,—,0 mm,33.5 km/h,—,1018.5 hPa,49 %
2022-07-20 13:00:00,27 °C,15.1 °C,—,0 mm,33.5 km/h,—,1018 hPa,48 %
2022-07-20 14:00:00,28 °C,13.9 °C,—,0 mm,38.9 km/h,—,1018 hPa,42 %
2022-07-20 15:00:00,27.4 °C,16.7 °C,—,0 mm,37.1 km/h,—,1018 hPa,52 %
2022-07-20 16:00:00,28 °C,16.9 °C,—,0 mm,37.1 km/h,—,1017 hPa,51 %
2022-07-20 17:00:00,28 °C,16 °C,—,0 mm,35.3 km/h,—,1017 hPa,48 %
2022-07-19 12:00:00,26.2 °C,14.3 °C,—,0 mm,31.3 km/h,—,1019.6 hPa,48 %
2022-07-19 13:00:00,27 °C,15.1 °C,—,0 mm,37.1 km/h,—,1019 hPa,48 %
2022-07-19 14:00:00,26 °C,15.1 °C,—,0 mm,37.1 km/h,—,1019 hPa,51 %
2022-07-19 15:00:00,27 °C,15.1 °C,—,0 mm,35.3 km/h,—,1018.9 hPa,48 %
2022-07-19 16:00:00,28 °C,13.9 °C,—,0 mm,40.7 km/h,—,1019 hPa,42 %
2022-07-19 17:00:00,27 °C,15.1 °C,—,0 mm,40.7 km/h,—,1019 hPa,48 %
2022-07-18 12:00:00,27.5 °C,15.8 °C,—,0 mm,38.9 km/h,—,1020.1 hPa,49 %
2022-07-18 13:00:00,28 °C,16.9 °C,—,0 mm,40.7 km/h,—,1020 hPa,51 %
2022-07-18 14:00:00,28 °C,16 °C,—,0 mm,37.1 km/h,—,1020 hPa,48 %
2022-07-18 15:00:00,28.5 °C,14.3 °C,—,0 mm,37.1 km/h,—,1020.2 hPa,42 %
