DateTime,TEMP,DWPT,TSUN,PRCP,WSPD,WPGT,PRES,RHUM
2022-06-24 19:00:00,26 °C,14.1 °C,—,0 mm,14.8 km/h,—,1013 hPa,48 %
2022-06-24 20:00:00,25 °C,12.9 °C,—,0 mm,14.8 km/h,—,1013 hPa,47 %
2022-06-24 21:00:00,24 °C,12.9 °C,—,0 mm,11.2 km/h,—,1013 hPa,50 %
2022-06-24 22:00:00,22 °C,13.1 °C,—,0 mm,5.4 km/h,—,1013 hPa,57 %
2022-06-24 23:00:00,22 °C,13.1 °C,—,0 mm,1.8 km/h,—,1013 hPa,57 %
2022-06-23 18:00:00,26.8 °C,16.7 °C,—,0.3 mm,14.8 km/h,—,1010.9 hPa,54 %
2022-06-23 19:00:00,25 °C,17 °C,—,2.2 mm,18.4 km/h,—,1011 hPa,61 %
2022-06-23 20:00:00,24 °C,18 °C,—,0.4 mm,20.5 km/h,—,1012 hPa,69 %
2022-06-23 21:00:00,23.2 °C,17.9 °C,—,0 mm,20.5 km/h,—,1012.2 hPa,72 %
2022-06-23 22:00:00,23 °C,18.1 °C,—,0 mm,18.4 km/h,—,1012 hPa,74 %
2022-06-23 23:00:00,23 °C,18.1 °C,—,0 mm,18.4 km/h,—,1012 hPa,74 %
2022-06-22 18:00:00,28.1 °C,16.7 °C,—,0 mm,11.2 km/h,—,1008.6 hPa,50 %
2022-06-22 19:00:00,27 °C,16 °C,—,0 mm,3.6 km/h,—,1008 hPa,51 %
2022-06-22 20:00:00,27 °C,15.1 °C,—,0 mm,1.8 km/h,—,1009 hPa,48 %
2022-06-22 21:00:00,25.5 °C,16.6 °C,—,0 mm,9.4 km/h,—,1009 hPa,58 %
2022-06-22 22:00:00,25 °C,15.9 °C,—,0 mm,7.6 km/h,—,1009 hPa,57 %
2022-06-22 23:00:00,24 °C,17 °C,—,0 mm,7.6 km/h,—,1010 hPa,65 %
2022-06-21 18:00:00,24.4 °C,16.9 °C,—,0 mm,11.2 km/h,—,1008.5 hPa,63 %
2022-06-21 19:00:00,24 °C,17 °C,—,0 mm,11.2 km/h,—,1008 hPa,65 %
2022-06-21 20:00:00,23 °C,17 °C,—,0 mm,7.6 km/h,—,1008 hPa,69 %
2022-06-21 21:00:00,22.9 °C,16 °C,—,0 mm,5.4 km/h,—,1008 hPa,65 %
2022-06-21 22:00:00,23 °C,17 °C,—,0 mm,5.4 km/h,—,1008 hPa,69 %
2022-06-21 23:00:00,22 °C,18 °C,—,0 mm,1.8 km/h,—,1008 hPa,78 %
2022-06-20 18:00:00,22.6 °C,18.4 °C,—,0 mm,22.3 km/h,—,1011.4 hPa,77 %
2022-06-20 19:00:00,23 °C,18.1 °C,—,0 mm,20.5 km/h,—,1011 hPa,74 %
2022-06-20 20:00:00,23 °C,19 °C,—,0 mm,16.6 km/h,—,1011 hPa,78 %
2022-06-20 21:00:00,21.9 °C,18.3 °C,—,0 mm,14.8 km/h,—,1010.8 hPa,80 %
2022-06-20 22:00:00,22 °C,19 °C,—,0 mm,13 km/h,—,1011 hPa,83 %
2022-06-20 23:00:00,22 °C,19 °C,—,0.4 mm,9.4 km/h,—,1010 hPa,83 %
2022-06-19 18:00:00,25.3 °C,14.7 °C,—,0 mm,25.9 km/h,—,1016.1 hPa,52 %
2022-06-19 19:00:00,24 °C,16 °C,—,0 mm,25.9 km/h,—,1016 hPa,61 %
2022-06-19 20:00:00,23 °C,16.1 °C,—,0 mm,27.7 km/h,—,1016 hPa,65 %
2022-06-19 21:00:00,21.7 °C,15.5 °C,—,0 mm,29.5 km/h,—,1016.4 hPa,68 %
2022-06-19 22:00:00,21 °C,16 °C,—,0 mm,25.9 km/h,—,1017 hPa,73 %
2022-06-19 23:00:00,21 °C,17 °C,—,0 mm,25.9 km/h,—,1016 hPa,78 %
2022-06-18 18:00:00,24.8 °C,14.3 °C,—,0 mm,33.5 km/h,—,1015.6 hPa,52 %
2022-06-18 19:00:00,24 °C,14.1 °C,—,0 mm,35.3 km/h,—,1016 hPa,54 %
2022-06-18 20:00:00,23 °C,12 °C,—,0 mm,35.3 km/h,—,1016 hPa,50 %
2022-06-18 21:00:00,21.8 °C,14.9 °C,—,0 mm,31.7 km/h,—,1016.3 hPa,65 %
2022-06-18 22:00:00,21 °C,16 °C,—,0 mm,25.9 km/h,—,1017 hPa,73 %
2022-06-18 23:00:00,21 °C,17 °C,—,0 mm,25.9 km/h,—,1016 hPa,78 %
2022-06-17 18:00:00,25.2 °C,14.6 °C,—,0 mm,27.7 km/h,—,1015.7 hPa,52 %
2022-06-17 19:00:00,24 °C,15 °C,—,0 mm,27.7 km/h,—,1016 hPa,57 %
2022-06-17 20:00:00,23 °C,16.1 °C,—,0 mm,27.7 km/h,—,1015 hPa,65 %
2022-06-17 21:00:00,21.4 °C,16.6 °C,—,0 mm,25.9 km/h,—,1015.7 hPa,74 %
2022-06-17 22:00:00,21 °C,17 °C,—,0 mm,18.4 km/h,—,1016 hPa,78 %
2022-06-17 23:00:00,21 °C,17 °C,—,0 mm,22.3 km/h,—,1016 hPa,78 %
2022-06-16 18:00:00,24.9 °C,13.8 °C,—,0 mm,35.3 km/h,—,1018.4 hPa,50 %
2022-06-16 19:00:00,24 °C,12 °C,—,0 mm,37.1 km/h,—,1018 hPa,47 %
2022-06-16 20:00:00,23 °C,11.1 °C,—,0 mm,33.5 km/h,—,1018 hPa,47 %
2022-06-16 21:00:00,22.5 °C,11.9 °C,—,0 mm,29.5 km/h,—,1018.2 hPa,51 %
2022-06-16 22:00:00,22 °C,14.1 °C,—,0 mm,25.9 km/h,—,1018 hPa,61 %
2022-06-16 23:00:00,21 °C,15.1 °C,—,0 mm,22.3 km/h,—,1018 hPa,69 %
2022-06-15 18:00:00,25.9 °C,13.4 °C,—,0 mm,27.7 km/h,—,1018.2 hPa,46 %
2022-06-15 19:00:00,24 °C,14.1 °C,—,0 mm,33.5 km/h,—,1018 hPa,54 %
2022-06-15 20:00:00,22 °C,15.1 °C,—,0 mm,33.5 km/h,—,1018 hPa,65 %
2022-06-15 21:00:00,21.3 °C,16.5 °C,—,0 mm,33.5 km/h,—,1018.5 hPa,74 %
2022-06-15 22:00:00,21 °C,17 °C,—,0 mm,25.9 km/h,—,1019 hPa,78 %
2022-06-15 23:00:00,21 °C,16 °C,—,0 mm,24.1 km/h,—,1019 hPa,73 %
2022-06-14 18:00:00,28.2 °C,16.8 °C,—,0 mm,20.5 km/h,—,1011.4 hPa,50 %
2022-06-14 19:00:00,28 °C,16 °C,—,0 mm,18.4 km/h,—,1012 hPa,48 %
2022-06-14 20:00:00,26 °C,16 °C,—,0 mm,22.3 km/h,—,1013 hPa,54 %
2022-06-14 21:00:00,24.7 °C,15.3 °C,—,0 mm,14.8 km/h,—,1013.2 hPa,56 %
2022-06-14 22:00:00,23 °C,16.1 °C,—,0 mm,20.5 km/h,—,1014 hPa,65 %
2022-06-14 23:00:00,22 °C,18 °C,—,0 mm,18.4 km/h,—,1014 hPa,78 %
2022-06-13 18:00:00,25.9 °C,18.8 °C,—,0 mm,20.5 km/h,—,1009.5 hPa,65 %
2022-06-13 19:00:00,25 °C,17 °C,—,0 mm,14.8 km/h,—,1009 hPa,61 %
2022-06-13 20:00:00,24 °C,18 °C,—,0 mm,14.8 km/h,—,1010 hPa,69 %
2022-06-13 21:00:00,21.5 °C,17.1 °C,—,0 mm,14.8 km/h,—,1010.1 hPa,76 %
2022-06-13 22:00:00,21 °C,18 °C,—,0 mm,18.4 km/h,—,1011 hPa,83 %
2022-06-13 23:00:00,21 °C,18 °C,—,0 mm,14.8 km/h,—,1011 hPa,83 %
2022-06-12 18:00:00,23.5 °C,18.2 °C,—,0.4 mm,27.7 km/h,—,1005.6 hPa,72 %
2022-06-12 19:00:00,22 °C,19 °C,—,0.1 mm,22.3 km/h,—,1006 hPa,83 %
2022-06-12 20:00:00,22 °C,18 °C,—,0 mm,18.4 km/h,—,1007 hPa,78 %
2022-06-12 21:00:00,21.2 °C,18 °C,—,0 mm,18.4 km/h,—,1007.3 hPa,82 %
2022-06-12 22:00:00,21 °C,18 °C,—,0 mm,11.2 km/h,—,1008 hPa,83 %
2022-06-12 23:00:00,20 °C,18 °C,—,0 mm,13 km/h,—,1008 hPa,88 %
2022-06-11 18:00:00,24.4 °C,17.2 °C,—,0 mm,9.4 km/h,—,1006.3 hPa,64 %
2022-06-11 19:00:00,23 °C,18.1 °C,—,0 mm,3.6 km/h,—,1006 hPa,74 %
2022-06-11 20:00:00,23 °C,18.1 °C,—,0 mm,20.5 km/h,—,1006 hPa,74 %
2022-06-11 21:00:00,21.9 °C,16.4 °C,—,0 mm,18.4 km/h,—,1006.1 hPa,71 %
2022-06-11 22:00:00,21 °C,17 °C,—,0 mm,13 km/h,—,1006 hPa,78 %
2022-06-11 23:00:00,21 °C,17 °C,—,0 mm,13 km/h,—,1006 hPa,78 %
2022-06-10 18:00:00,29 °C,16.2 °C,—,0 mm,24.1 km/h,—,1008.8 hPa,46 %
2022-06-10 19:00:00,28 °C,16 °C,—,0 mm,22.3 km/h,—,1009 hPa,48 %
2022-06-10 20:00:00,27 °C,16 °C,—,0 mm,24.1 km/h,—,1009 hPa,51 %
2022-06-10 21:00:00,25.3 °C,16.2 °C,—,0 mm,18.4 km/h,—,1009 hPa,57 %
2022-06-10 22:00:00,24 °C,17 °C,—,0 mm,16.6 km/h,—,1009 hPa,65 %
2022-06-10 23:00:00,24 °C,17 °C,—,0 mm,14.8 km/h,—,1009 hPa,65 %
2022-06-09 18:00:00,27.2 °C,13.9 °C,—,0 mm,11.2 km/h,—,1007.4 hPa,44 %
2022-06-09 19:00:00,24 °C,16 °C,—,0 mm,11.2 km/h,—,1007 hPa,61 %
2022-06-09 20:00:00,23 °C,17 °C,—,0 mm,7.6 km/h,—,1008 hPa,69 %
2022-06-09 21:00:00,22.3 °C,16.6 °C,—,0 mm,3.6 km/h,—,1007.8 hPa,70 %
2022-06-09 22:00:00,22 °C,16.9 °C,—,0 mm,0 km/h,—,1008 hPa,73 %
2022-06-09 23:00:00,22 °C,16.9 °C,—,0 mm,0 km/h,—,1008 hPa,73 %
2022-06-08 18:00:00,23.5 °C,16.5 °C,—,0 mm,16.6 km/h,—,1010 hPa,65 %
2022-06-08 19:00:00,23 °C,15.1 °C,—,0 mm,16.6 km/h,—,1010 hPa,61 %
2022-06-08 20:00:00,22 °C,16.1 °C,—,0 mm,14.8 km/h,—,1010 hPa,69 %
2022-06-08 21:00:00,20.3 °C,15.9 °C,—,0 mm,13 km/h,—,1010.3 hPa,76 %
2022-06-08 22:00:00,20 °C,16 °C,—,0 mm,13 km/h,—,1011 hPa,78 %
2022-06-08 23:00:00,20 °C,16 °C,—,0 mm,11.2 km/h,—,1011 hPa,78 %
2022-06-07 18:00:00,23.8 °C,14.5 °C,—,0 mm,20.5 km/h,—,1011.2 hPa,56 %
2022-06-07 19:00:00,22 °C,15.1 °C,—,0 mm,18.4 km/h,—,1011 hPa,65 %
2022-06-07 20:00:00,20 °C,15 °C,—,0 mm,16.6 km/h,—,1011 hPa,73 %
2022-06-07 21:00:00,18.7 °C,15.2 °C,—,0 mm,7.6 km/h,—,1011.4 hPa,80 %
2022-06-07 22:00:00,19 °C,16 °C,—,0 mm,11.2 km/h,—,1011 hPa,83 %
2022-06-07 23:00:00,18 °C,16 °C,—,0 mm,9.4 km/h,—,1011 hPa,88 %
2022-06-06 18:00:00,23.9 °C,13.7 °C,—,0 mm,27.7 km/h,—,1013 hPa,53 %
2022-06-06 19:00:00,22 °C,14.1 °C,—,0 mm,24.1 km/h,—,1013 hPa,61 %
2022-06-06 20:00:00,21 °C,12.9 °C,—,0 mm,22.3 km/h,—,1014 hPa,60 %
2022-06-06 21:00:00,20.6 °C,13.6 °C,—,0 mm,25.9 km/h,—,1014 hPa,64 %
2022-06-06 22:00:00,20 °C,15 °C,—,0 mm,22.3 km/h,—,1014 hPa,73 %
2022-06-06 23:00:00,20 °C,16 °C,—,0 mm,20.5 km/h,—,1014 hPa,78 %
2022-06-05 18:00:00,27.1 °C,18.7 °C,—,0 mm,7.6 km/h,—,1012.1 hPa,60 %
2022-06-05 19:00:00,25 °C,20 °C,—,0 mm,9.4 km/h,—,1012 hPa,74 %
2022-06-05 20:00:00,27 °C,14.1 °C,—,0 mm,13 km/h,—,1012 hPa,45 %
2022-06-05 21:00:00,25.6 °C,12.4 °C,—,0 mm,16.6 km/h,—,1012.7 hPa,44 %
2022-06-05 22:00:00,25 °C,10.8 °C,—,0 mm,14.8 km/h,—,1013 hPa,41 %
2022-06-05 23:00:00,24 °C,11 °C,—,0 mm,11.2 km/h,—,1013 hPa,44 %
2022-06-04 18:00:00,23.9 °C,18.3 °C,—,0 mm,27.7 km/h,—,1015.1 hPa,71 %
2022-06-04 19:00:00,23 °C,18.1 °C,—,0 mm,25.9 km/h,—,1015 hPa,74 %
2022-06-04 20:00:00,22 °C,18 °C,—,0 mm,25.9 km/h,—,1016 hPa,78 %
2022-06-04 21:00:00,20.9 °C,17.1 °C,—,0 mm,16.6 km/h,—,1015.9 hPa,79 %
2022-06-04 22:00:00,21 °C,17 °C,—,0 mm,16.6 km/h,—,1016 hPa,78 %
2022-06-04 23:00:00,20 °C,17 °C,—,0 mm,13 km/h,—,1016 hPa,83 %
2022-06-03 18:00:00,25.5 °C,18.9 °C,—,0 mm,29.5 km/h,—,1014.5 hPa,67 %
2022-06-03 19:00:00,24 °C,19.1 °C,—,0 mm,25.9 km/h,—,1015 hPa,74 %
2022-06-03 20:00:00,23 °C,18.1 °C,—,0 mm,31.7 km/h,—,1015 hPa,74 %
2022-06-03 21:00:00,21.7 °C,18.3 °C,—,0 mm,22.3 km/h,—,1015.5 hPa,81 %
2022-06-03 22:00:00,22 °C,18 °C,—,0 mm,24.1 km/h,—,1016 hPa,78 %
2022-06-03 23:00:00,21 °C,18 °C,—,0 mm,18.4 km/h,—,1016 hPa,83 %
2022-06-02 18:00:00,25.3 °C,16.2 °C,—,0 mm,27.7 km/h,—,1013.1 hPa,57 %
2022-06-02 19:00:00,24 °C,15 °C,—,0 mm,25.9 km/h,—,1013 hPa,57 %
2022-06-02 20:00:00,22 °C,16.1 °C,—,0 mm,22.3 km/h,—,1014 hPa,69 %
2022-06-02 21:00:00,21.2 °C,16.2 °C,—,0 mm,22.3 km/h,—,1013.7 hPa,73 %
2022-06-02 22:00:00,20 °C,17 °C,—,0 mm,18.4 km/h,—,1014 hPa,83 %
2022-06-02 23:00:00,21 °C,17 °C,—,0 mm,16.6 km/h,—,1013 hPa,78 %
2022-06-01 18:00:00,27.2 °C,15.2 °C,—,0 mm,20.5 km/h,—,1013.6 hPa,48 %
2022-06-01 19:00:00,26 °C,15.1 °C,—,0 mm,20.5 km/h,—,1014 hPa,51 %
2022-06-01 20:00:00,24 °C,16 °C,—,0 mm,20.5 km/h,—,1014 hPa,61 %
2022-06-01 21:00:00,22.6 °C,15.9 °C,—,0 mm,27.7 km/h,—,1013.9 hPa,66 %
2022-06-01 22:00:00,22 °C,16.9 °C,—,0 mm,18.4 km/h,—,1015 hPa,73 %
2022-06-01 23:00:00,21 °C,17 °C,—,0 mm,20.5 km/h,—,1014 hPa,78 %
2022-05-31 18:00:00,27.7 °C,15.7 °C,—,0 mm,20.5 km/h,—,1014.1 hPa,48 %
2022-05-31 19:00:00,27 °C,15.1 °C,—,0 mm,22.3 km/h,—,1014 hPa,48 %
2022-05-31 20:00:00,25 °C,15 °C,—,0 mm,18.4 km/h,—,1014 hPa,54 %
2022-05-31 21:00:00,23.9 °C,15.9 °C,—,0 mm,18.4 km/h,—,1014.5 hPa,61 %
2022-05-31 22:00:00,23 °C,16.1 °C,—,0 mm,14.8 km/h,—,1015 hPa,65 %
2022-05-31 23:00:00,22 °C,16.1 °C,—,0 mm,13 km/h,—,1015 hPa,69 %
2022-05-30 18:00:00,30 °C,14.1 °C,—,0 mm,22.3 km/h,—,1010.3 hPa,38 %
2022-05-30 19:00:00,26 °C,15.1 °C,—,0 mm,14.8 km/h,—,1011 hPa,51 %
2022-05-30 20:00:00,25 °C,15 °C,—,0 mm,22.3 km/h,—,1012 hPa,54 %
2022-05-30 21:00:00,24.3 °C,15 °C,—,0 mm,14.8 km/h,—,1012.2 hPa,56 %
2022-05-30 22:00:00,24 °C,15 °C,—,0 mm,11.2 km/h,—,1013 hPa,57 %
2022-05-30 23:00:00,23 °C,15.1 °C,—,0 mm,13 km/h,—,1013 hPa,61 %
2022-05-29 18:00:00,32.2 °C,16.5 °C,—,0 mm,18.4 km/h,—,1007.2 hPa,39 %
2022-05-29 19:00:00,30 °C,17.1 °C,—,0 mm,14.8 km/h,—,1006 hPa,46 %
2022-05-29 20:00:00,30 °C,16.1 °C,—,0 mm,18.4 km/h,—,1006 hPa,43 %
2022-05-29 21:00:00,27.1 °C,16.7 °C,—,0 mm,18.4 km/h,—,1006.3 hPa,53 %
2022-05-29 22:00:00,24 °C,15 °C,—,0 mm,25.9 km/h,—,1007 hPa,57 %
2022-05-29 23:00:00,24 °C,16 °C,—,0 mm,20.5 km/h,—,1008 hPa,61 %
2022-05-28 18:00:00,29.4 °C,14.8 °C,—,0 mm,5.4 km/h,—,1010.1 hPa,41 %
2022-05-28 19:00:00,28 °C,13.9 °C,—,0 mm,3.6 km/h,—,1010 hPa,42 %
2022-05-28 20:00:00,27 °C,15.1 °C,—,0 mm,9.4 km/h,—,1010 hPa,48 %
2022-05-28 21:00:00,26.8 °C,14.2 °C,—,0 mm,13 km/h,—,1010.4 hPa,46 %
2022-05-28 22:00:00,26 °C,14.1 °C,—,0 mm,11.2 km/h,—,1011 hPa,48 %
2022-05-28 23:00:00,25 °C,14.2 °C,—,0 mm,7.6 km/h,—,1010 hPa,51 %
2022-05-27 18:00:00,29 °C,13.7 °C,—,0 mm,13 km/h,—,1015.8 hPa,39 %
2022-05-27 19:00:00,27 °C,15.1 °C,—,0 mm,7.6 km/h,—,1015 hPa,48 %
2022-05-27 20:00:00,24 °C,16 °C,—,0 mm,13 km/h,—,1015 hPa,61 %
2022-05-27 21:00:00,22.8 °C,15.9 °C,—,0 mm,11.2 km/h,—,1015 hPa,65 %
2022-05-27 22:00:00,22 °C,16.1 °C,—,0 mm,7.6 km/h,—,1015 hPa,69 %
2022-05-27 23:00:00,21 °C,16 °C,—,0 mm,5.4 km/h,—,1015 hPa,73 %
2022-05-26 18:00:00,24.4 °C,18.1 °C,—,—,7.6 km/h,—,1017.7 hPa,68 %
2022-05-26 19:00:00,24 °C,18 °C,—,—,5.4 km/h,—,1018 hPa,69 %
2022-05-26 20:00:00,24 °C,17 °C,—,—,1.8 km/h,—,1018 hPa,65 %
2022-05-26 21:00:00,22.8 °C,17 °C,—,—,3.6 km/h,—,1018.2 hPa,70 %
2022-05-26 22:00:00,22 °C,16.9 °C,—,—,1.8 km/h,—,1019 hPa,73 %
2022-05-26 23:00:00,23 °C,17 °C,—,—,7.6 km/h,—,1018 hPa,69 %
2022-05-25 18:00:00,25.4 °C,13.9 °C,—,—,7.6 km/h,—,1017.3 hPa,49 %
2022-05-25 19:00:00,26 °C,11 °C,—,—,11.2 km/h,—,1017 hPa,39 %
2022-05-25 20:00:00,24 °C,11 °C,—,—,14.8 km/h,—,1017 hPa,44 %
2022-05-25 21:00:00,23 °C,10.4 °C,—,—,14.8 km/h,—,1017.4 hPa,45 %
2022-05-25 22:00:00,23 °C,10.1 °C,—,—,13 km/h,—,1018 hPa,44 %
2022-05-25 23:00:00,22 °C,10.2 °C,—,—,7.6 km/h,—,1018 hPa,47 %
2022-05-24 18:00:00,24.8 °C,10.3 °C,—,—,9.4 km/h,—,1013 hPa,40 %
2022-05-24 19:00:00,24 °C,11 °C,—,—,7.6 km/h,—,1012 hPa,44 %
2022-05-24 20:00:00,23 °C,11.1 °C,—,—,11.2 km/h,—,1012 hPa,47 %
2022-05-24 21:00:00,22.6 °C,9.7 °C,—,—,14.8 km/h,—,1012.6 hPa,44 %
2022-05-24 22:00:00,22 °C,10.2 °C,—,—,11.2 km/h,—,1014 hPa,47 %
2022-05-24 23:00:00,21 °C,11.1 °C,—,—,7.6 km/h,—,1014 hPa,53 %
2022-05-23 18:00:00,21.3 °C,13.5 °C,—,—,18.4 km/h,—,1009.8 hPa,61 %
2022-05-23 19:00:00,22 °C,12 °C,—,—,13 km/h,—,1010 hPa,53 %
2022-05-23 20:00:00,20 °C,12 °C,—,—,13 km/h,—,1010 hPa,60 %
2022-05-23 21:00:00,19.9 °C,11.4 °C,—,—,18.4 km/h,—,1010.7 hPa,58 %
2022-05-23 22:00:00,19 °C,13 °C,—,—,20.5 km/h,—,1012 hPa,68 %
2022-05-23 23:00:00,18 °C,12 °C,—,—,22.3 km/h,—,1012 hPa,68 %
2022-05-22 18:00:00,23.1 °C,13 °C,—,—,20.5 km/h,—,1008.1 hPa,53 %
2022-05-22 19:00:00,21 °C,13.9 °C,—,—,13 km/h,—,1008 hPa,64 %
2022-05-22 20:00:00,20 °C,13.9 °C,—,—,13 km/h,—,1008 hPa,68 %
2022-05-22 21:00:00,20.1 °C,12.8 °C,—,—,9.4 km/h,—,1008.9 hPa,63 %
2022-05-22 22:00:00,19 °C,13 °C,—,—,1.8 km/h,—,1009 hPa,68 %
2022-05-22 23:00:00,19 °C,13 °C,—,—,5.4 km/h,—,1009 hPa,68 %
2022-05-21 18:00:00,19.8 °C,11.6 °C,—,—,13 km/h,—,1014.6 hPa,59 %
2022-05-21 19:00:00,20 °C,10.1 °C,—,—,13 km/h,—,1013 hPa,53 %
2022-05-21 20:00:00,19 °C,11.1 °C,—,—,7.6 km/h,—,1013 hPa,60 %
2022-05-21 21:00:00,16.6 °C,11.7 °C,—,—,3.6 km/h,—,1013.5 hPa,73 %
2022-05-21 22:00:00,17 °C,14.1 °C,—,—,5.4 km/h,—,1013 hPa,83 %
2022-05-21 23:00:00,16 °C,14 °C,—,—,3.6 km/h,—,1013 hPa,88 %
2022-05-20 18:00:00,21.5 °C,3.7 °C,—,—,31.7 km/h,—,1023.4 hPa,31 %
2022-05-20 19:00:00,21 °C,5 °C,—,—,25.9 km/h,—,1023 hPa,35 %
2022-05-20 20:00:00,20 °C,4.9 °C,—,—,18.4 km/h,—,1022 hPa,37 %
2022-05-20 21:00:00,18.4 °C,3.1 °C,—,—,20.5 km/h,—,1022.8 hPa,36 %
2022-05-20 22:00:00,18 °C,3.1 °C,—,—,14.8 km/h,—,1022 hPa,37 %
2022-05-20 23:00:00,17 °C,2.9 °C,—,—,11.2 km/h,—,1022 hPa,39 %
2022-05-19 18:00:00,15.8 °C,5.4 °C,—,—,20.5 km/h,—,1026.6 hPa,50 %
2022-05-19 19:00:00,15 °C,7.1 °C,—,—,22.3 km/h,—,1026 hPa,59 %
2022-05-19 20:00:00,15 °C,6 °C,—,—,20.5 km/h,—,1026 hPa,55 %
2022-05-19 21:00:00,14 °C,6.6 °C,—,—,13 km/h,—,1026.8 hPa,61 %
2022-05-19 22:00:00,13 °C,7 °C,—,—,11.2 km/h,—,1026 hPa,67 %
2022-05-19 23:00:00,13 °C,7 °C,—,—,9.4 km/h,—,1027 hPa,67 %
2022-05-18 18:00:00,12.7 °C,10.2 °C,—,—,40.7 km/h,—,1017.9 hPa,85 %
2022-05-18 19:00:00,11 °C,10.1 °C,—,—,42.5 km/h,—,1019 hPa,94 %
2022-05-18 20:00:00,11 °C,9.1 °C,—,—,33.5 km/h,—,1022 hPa,88 %
2022-05-18 21:00:00,10.6 °C,8.7 °C,—,—,24.1 km/h,—,1022.5 hPa,88 %
2022-05-18 22:00:00,11 °C,9.1 °C,—,—,20.5 km/h,—,1023 hPa,88 %
2022-05-18 23:00:00,11 °C,9.1 °C,—,—,14.8 km/h,—,1024 hPa,88 %
2022-05-17 18:00:00,24.7 °C,6.4 °C,—,—,13 km/h,—,1015.2 hPa,31 %
2022-05-17 19:00:00,24 °C,8 °C,—,—,11.2 km/h,—,1014 hPa,36 %
2022-05-17 20:00:00,23 °C,7.1 °C,—,—,3.6 km/h,—,1014 hPa,36 %
2022-05-17 21:00:00,20.5 °C,6.8 °C,—,—,0 km/h,—,1014.4 hPa,41 %
2022-05-17 22:00:00,19 °C,14.1 °C,—,—,7.6 km/h,—,1014 hPa,73 %
2022-05-17 23:00:00,19 °C,16 °C,—,—,5.4 km/h,—,1014 hPa,83 %
2022-05-16 18:00:00,23.5 °C,11.5 °C,—,—,5.4 km/h,—,1017.5 hPa,47 %
2022-05-16 19:00:00,24 °C,11 °C,—,—,1.8 km/h,—,1017 hPa,44 %
2022-05-16 20:00:00,23 °C,11.1 °C,—,—,16.6 km/h,—,1017 hPa,47 %
2022-05-16 21:00:00,21.8 °C,9.7 °C,—,—,16.6 km/h,—,1017.8 hPa,46 %
2022-05-16 22:00:00,21 °C,7.9 °C,—,—,11.2 km/h,—,1018 hPa,43 %
2022-05-16 23:00:00,20 °C,8 °C,—,—,9.4 km/h,—,1018 hPa,46 %
2022-05-15 18:00:00,21.5 °C,12.1 °C,—,—,20.5 km/h,—,1016.6 hPa,55 %
2022-05-15 19:00:00,22 °C,13.1 °C,—,—,16.6 km/h,—,1017 hPa,57 %
2022-05-15 20:00:00,21 °C,12.9 °C,—,—,14.8 km/h,—,1017 hPa,60 %
2022-05-15 21:00:00,20.4 °C,11.1 °C,—,—,13 km/h,—,1017.8 hPa,55 %
2022-05-15 22:00:00,19 °C,12 °C,—,—,13 km/h,—,1018 hPa,64 %
2022-05-15 23:00:00,17 °C,11.9 °C,—,—,9.4 km/h,—,1018 hPa,72 %
2022-05-14 18:00:00,23.2 °C,8.5 °C,—,—,5.4 km/h,—,1014.2 hPa,39 %
2022-05-14 19:00:00,22 °C,12 °C,—,—,5.4 km/h,—,1014 hPa,53 %
2022-05-14 20:00:00,20 °C,13 °C,—,—,3.6 km/h,—,1014 hPa,64 %
2022-05-14 21:00:00,18.1 °C,14.4 °C,—,—,5.4 km/h,—,1014.5 hPa,79 %
2022-05-14 22:00:00,17 °C,11.9 °C,—,—,1.8 km/h,—,1015 hPa,72 %
2022-05-14 23:00:00,17 °C,11.1 °C,—,—,1.8 km/h,—,1015 hPa,68 %
2022-05-13 18:00:00,25.4 °C,7.5 °C,—,—,7.6 km/h,—,1016.1 hPa,32 %
2022-05-13 19:00:00,22 °C,8.1 °C,—,—,7.6 km/h,—,1015 hPa,41 %
2022-05-13 20:00:00,22 °C,7 °C,—,—,1.8 km/h,—,1015 hPa,38 %
2022-05-13 21:00:00,22.5 °C,5.9 °C,—,—,11.2 km/h,—,1015.8 hPa,34 %
2022-05-13 22:00:00,22 °C,5.8 °C,—,—,7.6 km/h,—,1016 hPa,35 %
2022-05-13 23:00:00,18 °C,8 °C,—,—,3.6 km/h,—,1016 hPa,52 %
2022-05-12 18:00:00,22.7 °C,7.7 °C,—,—,9.4 km/h,—,1020.6 hPa,38 %
2022-05-12 19:00:00,25 °C,7.2 °C,—,—,3.6 km/h,—,1020 hPa,32 %
2022-05-12 20:00:00,24 °C,5.8 °C,—,—,9.4 km/h,—,1020 hPa,31 %
2022-05-12 21:00:00,20.1 °C,10.5 °C,—,—,5.4 km/h,—,1020.6 hPa,54 %
2022-05-12 22:00:00,22 °C,5.8 °C,—,—,9.4 km/h,—,1021 hPa,35 %
2022-05-12 23:00:00,18 °C,9.1 °C,—,—,7.6 km/h,—,1020 hPa,56 %
2022-05-11 18:00:00,21.1 °C,1.4 °C,—,—,18.4 km/h,—,1019.1 hPa,27 %
2022-05-11 19:00:00,20 °C,1.9 °C,—,—,20.5 km/h,—,1019 hPa,30 %
2022-05-11 20:00:00,19 °C,4 °C,—,—,13 km/h,—,1019 hPa,37 %
2022-05-11 21:00:00,17.9 °C,3.4 °C,—,—,14.8 km/h,—,1019.9 hPa,38 %
