DateTime,TEMP,DWPT,TSUN,PRCP,WSPD,WPGT,PRES,RHUM
2023-01-31 03:00:00,1.2 °C,0 °C,—,0 mm,9.4 km/h,—,1015.1 hPa,92 %
2023-01-31 04:00:00,2 °C,0.1 °C,—,0 mm,5.4 km/h,—,1011 hPa,87 %
2023-01-31 05:00:00,1 °C,0 °C,—,0 mm,3.6 km/h,—,1012 hPa,93 %
2023-01-30 01:00:00,3 °C,0.1 °C,—,0 mm,13 km/h,—,1020 hPa,81 %
2023-01-30 02:00:00,3 °C,0.1 °C,—,0 mm,14.8 km/h,—,1020 hPa,81 %
2023-01-30 03:00:00,3.2 °C,0.1 °C,—,0 mm,13 km/h,—,1023.3 hPa,80 %
2023-01-30 04:00:00,3 °C,0.1 °C,—,0 mm,14.8 km/h,—,1019 hPa,81 %
2023-01-30 05:00:00,3 °C,0.1 °C,—,0 mm,18.4 km/h,—,1019 hPa,81 %
2023-01-29 00:00:00,4.3 °C,0.3 °C,—,0 mm,20.5 km/h,—,1020.4 hPa,75 %
2023-01-29 01:00:00,4 °C,0 °C,—,0 mm,22.3 km/h,—,1017 hPa,75 %
2023-01-29 02:00:00,4 °C,1 °C,—,0 mm,18.4 km/h,—,1018 hPa,81 %
2023-01-29 03:00:00,4.2 °C,0.3 °C,—,0 mm,18.4 km/h,—,1020.9 hPa,76 %
2023-01-29 04:00:00,4 °C,1 °C,—,0 mm,14.8 km/h,—,1018 hPa,81 %
2023-01-29 05:00:00,4 °C,1 °C,—,0 mm,11.2 km/h,—,1018 hPa,81 %
2023-01-28 00:00:00,10.2 °C,6.7 °C,—,0 mm,16.6 km/h,—,1009.3 hPa,79 %
2023-01-28 01:00:00,11 °C,6.9 °C,—,0 mm,24.1 km/h,—,1007 hPa,76 %
2023-01-28 02:00:00,10 °C,7.1 °C,—,0 mm,18.4 km/h,—,1007 hPa,82 %
2023-01-28 03:00:00,10.6 °C,6.5 °C,—,0 mm,24.1 km/h,—,1010.1 hPa,76 %
2023-01-28 04:00:00,11 °C,6.9 °C,—,0 mm,20.5 km/h,—,1007 hPa,76 %
2023-01-28 05:00:00,11 °C,6.9 °C,—,0 mm,18.4 km/h,—,1007 hPa,76 %
2023-01-27 00:00:00,10.5 °C,1.8 °C,—,0 mm,18.4 km/h,—,1013.1 hPa,55 %
2023-01-27 01:00:00,10 °C,2.1 °C,—,0 mm,16.6 km/h,—,1008 hPa,58 %
2023-01-27 02:00:00,12 °C,1.9 °C,—,0 mm,14.8 km/h,—,1008 hPa,50 %
2023-01-27 03:00:00,13.8 °C,4.1 °C,—,0 mm,31.7 km/h,—,1010.7 hPa,52 %
2023-01-27 04:00:00,14 °C,5.1 °C,—,0 mm,33.5 km/h,—,1008 hPa,55 %
2023-01-27 05:00:00,11 °C,6.9 °C,—,0 mm,20.5 km/h,—,1008 hPa,76 %
2023-01-26 00:00:00,6.3 °C,3.3 °C,—,0 mm,25.9 km/h,—,1028.1 hPa,81 %
2023-01-26 01:00:00,6 °C,4 °C,—,0 mm,24.1 km/h,—,1023 hPa,87 %
2023-01-26 02:00:00,6 °C,4 °C,—,0 mm,22.3 km/h,—,1023 hPa,87 %
2023-01-26 03:00:00,6 °C,3.8 °C,—,0 mm,22.3 km/h,—,1026.3 hPa,86 %
2023-01-26 04:00:00,6 °C,4 °C,—,0 mm,20.5 km/h,—,1022 hPa,87 %
2023-01-26 05:00:00,6 °C,4 °C,—,0 mm,18.4 km/h,—,1021 hPa,87 %
2023-01-25 00:00:00,6.5 °C,2.9 °C,—,0 mm,22.3 km/h,—,1032 hPa,78 %
2023-01-25 01:00:00,7 °C,3.1 °C,—,0 mm,16.6 km/h,—,1028 hPa,76 %
2023-01-25 02:00:00,6 °C,3 °C,—,0 mm,20.5 km/h,—,1028 hPa,81 %
2023-01-25 03:00:00,6.3 °C,2 °C,—,0 mm,18.4 km/h,—,1031.6 hPa,74 %
2023-01-25 04:00:00,6 °C,4 °C,—,0 mm,24.1 km/h,—,1028 hPa,87 %
2023-01-25 05:00:00,6 °C,4 °C,—,0 mm,22.3 km/h,—,1028 hPa,87 %
2023-01-24 00:00:00,9.4 °C,5.8 °C,—,0 mm,27.7 km/h,—,1031.1 hPa,78 %
2023-01-24 01:00:00,9 °C,6.1 °C,—,0 mm,18.4 km/h,—,1028 hPa,82 %
2023-01-24 02:00:00,9 °C,5 °C,—,0 mm,25.9 km/h,—,1028 hPa,76 %
2023-01-24 03:00:00,9 °C,4.8 °C,—,0 mm,25.9 km/h,—,1031.4 hPa,75 %
2023-01-24 04:00:00,9 °C,4 °C,—,0 mm,25.9 km/h,—,1028 hPa,71 %
2023-01-24 05:00:00,9 °C,4 °C,—,0 mm,24.1 km/h,—,1028 hPa,71 %
2023-01-23 01:00:00,10 °C,7.9 °C,—,0 mm,18.4 km/h,—,1023 hPa,87 %
2023-01-23 02:00:00,10 °C,7.9 °C,—,0 mm,22.3 km/h,—,1024 hPa,87 %
2023-01-23 03:00:00,10 °C,8.3 °C,—,0 mm,16.6 km/h,—,1026.7 hPa,89 %
2023-01-23 04:00:00,10 °C,7.9 °C,—,0 mm,20.5 km/h,—,1024 hPa,87 %
2023-01-23 05:00:00,10 °C,7.1 °C,—,0 mm,29.5 km/h,—,1024 hPa,82 %
2023-01-22 00:00:00,11.4 °C,5.7 °C,—,0 mm,5.4 km/h,—,1021.8 hPa,68 %
2023-01-22 01:00:00,11 °C,5.9 °C,—,0 mm,9 km/h,—,1019 hPa,71 %
2023-01-22 02:00:00,11 °C,5.9 °C,—,0 mm,9.4 km/h,—,1019 hPa,71 %
2023-01-22 03:00:00,10.3 °C,6.3 °C,—,0 mm,5.4 km/h,—,1022.2 hPa,76 %
2023-01-22 04:00:00,10 °C,6 °C,—,0 mm,1.8 km/h,—,1019 hPa,76 %
2023-01-22 05:00:00,10 °C,6 °C,—,0 mm,0 km/h,—,1020 hPa,76 %
2023-01-21 01:00:00,12 °C,8.1 °C,—,0 mm,22.3 km/h,—,1014 hPa,77 %
2023-01-21 02:00:00,12 °C,8.1 °C,—,0 mm,14.8 km/h,—,1015 hPa,77 %
2023-01-21 03:00:00,11.7 °C,8.7 °C,—,0 mm,14.8 km/h,—,1018.4 hPa,82 %
2023-01-21 04:00:00,11 °C,8 °C,—,0 mm,11.2 km/h,—,1016 hPa,82 %
2023-01-21 05:00:00,11 °C,8 °C,—,0 mm,13 km/h,—,1016 hPa,82 %
2023-01-20 00:00:00,13.9 °C,6.3 °C,—,0 mm,9.4 km/h,—,1018 hPa,60 %
2023-01-20 01:00:00,14 °C,6.1 °C,—,0 mm,11.2 km/h,—,1014 hPa,59 %
2023-01-20 02:00:00,15 °C,6 °C,—,0 mm,13 km/h,—,1014 hPa,55 %
2023-01-20 03:00:00,14.2 °C,5.8 °C,—,0 mm,11.2 km/h,—,1016.7 hPa,57 %
2023-01-20 04:00:00,12 °C,6.1 °C,—,0 mm,7.6 km/h,—,1013 hPa,67 %
2023-01-20 05:00:00,11 °C,6.9 °C,—,0 mm,3.6 km/h,—,1013 hPa,76 %
2023-01-19 01:00:00,14 °C,7.1 °C,—,0 mm,13 km/h,—,1014 hPa,63 %
2023-01-19 02:00:00,15 °C,7.1 °C,—,0 mm,35.3 km/h,—,1015 hPa,59 %
2023-01-19 03:00:00,14.6 °C,7.2 °C,—,0 mm,25.9 km/h,—,1018.1 hPa,61 %
2023-01-19 04:00:00,14 °C,8 °C,—,0 mm,22.3 km/h,—,1015 hPa,67 %
2023-01-19 05:00:00,14 °C,7.1 °C,—,0 mm,24.1 km/h,—,1015 hPa,63 %
2023-01-18 01:00:00,14.5 °C,7.5 °C,—,0 mm,24.1 km/h,—,1014.1 hPa,63 %
2023-01-18 02:00:00,14 °C,8 °C,—,0 mm,22.3 km/h,—,1011 hPa,67 %
2023-01-18 03:00:00,13.8 °C,8.6 °C,—,0 mm,22.3 km/h,—,1014.4 hPa,71 %
2023-01-18 04:00:00,14 °C,8 °C,—,0 mm,27.7 km/h,—,1011 hPa,67 %
2023-01-18 05:00:00,14 °C,9 °C,—,0 mm,29.5 km/h,—,1011 hPa,72 %
2023-01-17 01:00:00,11 °C,8 °C,—,0 mm,16.6 km/h,—,1012 hPa,82 %
2023-01-17 02:00:00,12 °C,7.1 °C,—,0 mm,24.1 km/h,—,1012 hPa,72 %
2023-01-17 03:00:00,11.5 °C,7.2 °C,—,0 mm,25.9 km/h,—,1015 hPa,75 %
2023-01-17 04:00:00,12 °C,7.1 °C,—,0 mm,27.7 km/h,—,1012 hPa,72 %
2023-01-17 05:00:00,12 °C,7.1 °C,—,0 mm,22.3 km/h,—,1011 hPa,72 %
2023-01-16 01:00:00,7 °C,5 °C,—,0 mm,11.2 km/h,—,1018 hPa,87 %
2023-01-16 02:00:00,6 °C,5 °C,—,0 mm,11.2 km/h,—,1018 hPa,93 %
2023-01-16 03:00:00,7.2 °C,5.3 °C,—,0 mm,11.2 km/h,—,1021.1 hPa,88 %
2023-01-16 04:00:00,7 °C,5 °C,—,0 mm,11.2 km/h,—,1017 hPa,87 %
2023-01-16 05:00:00,6 °C,5 °C,—,0 mm,7.6 km/h,—,1017 hPa,93 %
2023-01-15 01:00:00,9 °C,7 °C,—,0 mm,18.4 km/h,—,1020 hPa,87 %
2023-01-15 02:00:00,9 °C,7 °C,—,0 mm,18.4 km/h,—,1020 hPa,87 %
2023-01-15 03:00:00,9.1 °C,6.4 °C,—,0 mm,20.5 km/h,—,1023.3 hPa,83 %
2023-01-15 04:00:00,9 °C,7 °C,—,0 mm,20.5 km/h,—,1020 hPa,87 %
2023-01-15 05:00:00,9 °C,6.1 °C,—,0 mm,20.5 km/h,—,1020 hPa,82 %
2023-01-14 00:00:00,9.8 °C,7.2 °C,—,0 mm,22.3 km/h,—,1022.5 hPa,84 %
2023-01-14 01:00:00,10 °C,7.1 °C,—,0 mm,20.5 km/h,—,1019 hPa,82 %
2023-01-14 02:00:00,10 °C,7.1 °C,—,0 mm,22.3 km/h,—,1019 hPa,82 %
2023-01-14 03:00:00,9.8 °C,7 °C,—,0 mm,13 km/h,—,1022.2 hPa,83 %
2023-01-14 04:00:00,10 °C,7.1 °C,—,0 mm,16.6 km/h,—,1019 hPa,82 %
2023-01-14 05:00:00,10 °C,7.1 °C,—,0 mm,14.8 km/h,—,1019 hPa,82 %
2023-01-13 00:00:00,7.8 °C,6.6 °C,—,0.9 mm,29.5 km/h,—,1021.2 hPa,92 %
2023-01-13 01:00:00,8 °C,6.9 °C,—,1.1 mm,29.5 km/h,—,1018 hPa,93 %
2023-01-13 02:00:00,8 °C,6.9 °C,—,0.7 mm,27.7 km/h,—,1018 hPa,93 %
2023-01-13 03:00:00,7.5 °C,6.4 °C,—,0.6 mm,27.7 km/h,—,1021.1 hPa,93 %
2023-01-13 04:00:00,8 °C,6.9 °C,—,0.1 mm,25.9 km/h,—,1018 hPa,93 %
2023-01-13 05:00:00,8 °C,6 °C,—,0 mm,24.1 km/h,—,1017 hPa,87 %
2023-01-12 00:00:00,11.3 °C,7.8 °C,—,0.1 mm,14.8 km/h,—,1017.9 hPa,79 %
2023-01-12 01:00:00,11 °C,6.9 °C,—,0 mm,13 km/h,—,1015 hPa,76 %
2023-01-12 02:00:00,11 °C,8 °C,—,0.2 mm,14.8 km/h,—,1014 hPa,82 %
2023-01-12 03:00:00,10.6 °C,8.4 °C,—,0 mm,13 km/h,—,1017.5 hPa,86 %
2023-01-12 04:00:00,11 °C,9.1 °C,—,0 mm,11.2 km/h,—,1015 hPa,88 %
2023-01-12 05:00:00,10 °C,9.1 °C,—,0 mm,14.8 km/h,—,1015 hPa,94 %
2023-01-11 01:00:00,12 °C,9 °C,—,0.3 mm,14.8 km/h,—,1013 hPa,82 %
2023-01-11 02:00:00,11 °C,10.1 °C,—,0.2 mm,5.4 km/h,—,1014 hPa,94 %
2023-01-11 03:00:00,11.4 °C,9.5 °C,—,0.1 mm,11.2 km/h,—,1016.7 hPa,88 %
2023-01-11 04:00:00,11 °C,9.1 °C,—,0.2 mm,11.2 km/h,—,1013 hPa,88 %
2023-01-11 05:00:00,12 °C,8.1 °C,—,0.1 mm,18.4 km/h,—,1013 hPa,77 %
2023-01-10 01:00:00,9 °C,5 °C,—,0 mm,11.2 km/h,—,1017 hPa,76 %
2023-01-10 02:00:00,9 °C,5 °C,—,0 mm,9.4 km/h,—,1017 hPa,76 %
2023-01-10 03:00:00,9.6 °C,4.8 °C,—,0 mm,7.6 km/h,—,1020.1 hPa,72 %
2023-01-10 04:00:00,9 °C,5 °C,—,0 mm,7.6 km/h,—,1017 hPa,76 %
2023-01-10 05:00:00,9 °C,5 °C,—,0 mm,9.4 km/h,—,1016 hPa,76 %
2023-01-09 01:00:00,6 °C,3 °C,—,0 mm,13 km/h,—,1022 hPa,81 %
2023-01-09 02:00:00,6 °C,3 °C,—,0 mm,11.2 km/h,—,1022 hPa,81 %
2023-01-09 03:00:00,5.5 °C,2.8 °C,—,0 mm,7.6 km/h,—,1025.2 hPa,83 %
2023-01-09 04:00:00,5 °C,3 °C,—,0 mm,1.8 km/h,—,1021 hPa,87 %
2023-01-09 05:00:00,4 °C,2 °C,—,0 mm,0 km/h,—,1021 hPa,87 %
2023-01-08 01:00:00,7 °C,5.9 °C,—,0 mm,9.4 km/h,—,1023 hPa,93 %
2023-01-08 02:00:00,6 °C,5 °C,—,0 mm,3.6 km/h,—,1023 hPa,93 %
2023-01-08 03:00:00,6.1 °C,4.6 °C,—,0 mm,9.4 km/h,—,1026.2 hPa,90 %
2023-01-08 04:00:00,6 °C,5 °C,—,0 mm,7.6 km/h,—,1023 hPa,93 %
2023-01-08 05:00:00,6 °C,5 °C,—,0 mm,7.6 km/h,—,1022 hPa,93 %
2023-01-07 00:00:00,10.6 °C,8.7 °C,—,0 mm,5.4 km/h,—,1027 hPa,88 %
2023-01-07 01:00:00,10 °C,7.9 °C,—,0 mm,1.8 km/h,—,1024 hPa,87 %
2023-01-07 02:00:00,9 °C,8.1 °C,—,0 mm,1.8 km/h,—,1024 hPa,94 %
2023-01-07 03:00:00,8.3 °C,7.2 °C,—,0 mm,0 km/h,—,1027.4 hPa,93 %
2023-01-07 04:00:00,8 °C,8 °C,—,0 mm,5.4 km/h,—,1024 hPa,100 %
2023-01-07 05:00:00,7 °C,5.9 °C,—,0 mm,0 km/h,—,1024 hPa,93 %
2023-01-06 00:00:00,10.3 °C,7.9 °C,—,0 mm,22.3 km/h,—,1020.7 hPa,85 %
2023-01-06 01:00:00,11 °C,8 °C,—,0 mm,20.5 km/h,—,1018 hPa,82 %
2023-01-06 02:00:00,11 °C,9.1 °C,—,0 mm,18.4 km/h,—,1018 hPa,88 %
2023-01-06 03:00:00,10.7 °C,8.5 °C,—,0 mm,20.5 km/h,—,1020.7 hPa,86 %
2023-01-06 04:00:00,11 °C,8 °C,—,0 mm,20.5 km/h,—,1018 hPa,82 %
2023-01-06 05:00:00,11 °C,9.1 °C,—,0 mm,20.5 km/h,—,1018 hPa,88 %
2023-01-05 01:00:00,10 °C,7.9 °C,—,0 mm,9.4 km/h,—,1025 hPa,87 %
2023-01-05 02:00:00,10 °C,9.1 °C,—,0 mm,11.2 km/h,—,1025 hPa,94 %
2023-01-05 03:00:00,10.1 °C,8.2 °C,—,0 mm,9.4 km/h,—,1028.4 hPa,88 %
2023-01-05 04:00:00,10 °C,7.9 °C,—,0 mm,11.2 km/h,—,1024 hPa,87 %
2023-01-05 05:00:00,10 °C,7.9 °C,—,0 mm,9.4 km/h,—,1024 hPa,87 %
2023-01-04 01:00:00,9 °C,7 °C,—,0 mm,18.4 km/h,—,1025 hPa,87 %
2023-01-04 02:00:00,9 °C,8.1 °C,—,0 mm,18.4 km/h,—,1025 hPa,94 %
2023-01-04 03:00:00,9.6 °C,7.7 °C,—,0 mm,18.4 km/h,—,1028.7 hPa,88 %
2023-01-04 04:00:00,9 °C,8.1 °C,—,0 mm,22.3 km/h,—,1025 hPa,94 %
2023-01-04 05:00:00,9 °C,7 °C,—,0 mm,14.8 km/h,—,1025 hPa,87 %
2023-01-03 00:00:00,6 °C,4.6 °C,—,0 mm,3.6 km/h,—,1032.1 hPa,91 %
2023-01-03 01:00:00,6 °C,5 °C,—,0 mm,3.6 km/h,—,1028 hPa,93 %
2023-01-03 02:00:00,6 °C,5 °C,—,0 mm,5.4 km/h,—,1028 hPa,93 %
2023-01-03 03:00:00,4.9 °C,4.5 °C,—,0 mm,3.6 km/h,—,1031.4 hPa,97 %
2023-01-03 04:00:00,7 °C,5.9 °C,—,0 mm,7.6 km/h,—,1028 hPa,93 %
2023-01-03 05:00:00,7 °C,5.9 °C,—,0 mm,7.6 km/h,—,1027 hPa,93 %
2023-01-02 00:00:00,6 °C,5.6 °C,—,0 mm,5.4 km/h,—,1034.9 hPa,97 %
2023-01-02 01:00:00,6 °C,6 °C,—,0 mm,5.4 km/h,—,1032 hPa,100 %
2023-01-02 02:00:00,6 °C,5 °C,—,0 mm,5.4 km/h,—,1031 hPa,93 %
2023-01-02 03:00:00,7.5 °C,7.1 °C,—,0 mm,3.6 km/h,—,1034.7 hPa,97 %
2023-01-02 04:00:00,7 °C,7 °C,—,0 mm,1.8 km/h,—,1031 hPa,100 %
2023-01-02 05:00:00,8 °C,6.9 °C,—,0 mm,1.8 km/h,—,1031 hPa,93 %
2023-01-01 00:00:00,8.1 °C,7.5 °C,—,0 mm,3.6 km/h,—,1034.1 hPa,96 %
2023-01-01 01:00:00,8 °C,6.9 °C,—,0 mm,5.4 km/h,—,1031 hPa,93 %
2023-01-01 02:00:00,7 °C,7 °C,—,0 mm,5.4 km/h,—,1031 hPa,100 %
2023-01-01 03:00:00,7 °C,5.9 °C,—,0 mm,3.6 km/h,—,1034.1 hPa,93 %
2023-01-01 04:00:00,7 °C,5.9 °C,—,0 mm,1.8 km/h,—,1031 hPa,93 %
2023-01-01 05:00:00,7 °C,7 °C,—,0 mm,0 km/h,—,1031 hPa,100 %
2022-12-31 00:00:00,9.4 °C,8.5 °C,—,0 mm,7.6 km/h,—,1031.3 hPa,94 %
2022-12-31 01:00:00,10 °C,9.1 °C,—,0 mm,5.4 km/h,—,1028 hPa,94 %
2022-12-31 02:00:00,9 °C,8.1 °C,—,0 mm,5.4 km/h,—,1028 hPa,94 %
2022-12-31 03:00:00,9.8 °C,8.7 °C,—,0 mm,5.4 km/h,—,1031.4 hPa,93 %
2022-12-31 04:00:00,10 °C,7.9 °C,—,0 mm,13 km/h,—,1028 hPa,87 %
2022-12-31 05:00:00,10 °C,7.9 °C,—,0 mm,9.4 km/h,—,1028 hPa,87 %
2022-12-30 01:00:00,9 °C,8.1 °C,—,0 mm,9.4 km/h,—,1026 hPa,94 %
2022-12-30 02:00:00,10 °C,7.9 °C,—,0 mm,11.2 km/h,—,1026 hPa,87 %
2022-12-30 03:00:00,9.9 °C,7.8 °C,—,0 mm,14.8 km/h,—,1029.4 hPa,87 %
2022-12-30 04:00:00,10 °C,7.9 °C,—,0 mm,13 km/h,—,1027 hPa,87 %
2022-12-30 05:00:00,10 °C,7.9 °C,—,0 mm,13 km/h,—,1027 hPa,87 %
2022-12-29 01:00:00,8 °C,4 °C,—,0 mm,18.4 km/h,—,1027 hPa,76 %
2022-12-29 02:00:00,8 °C,4 °C,—,0 mm,20.5 km/h,—,1027 hPa,76 %
2022-12-29 03:00:00,7.7 °C,4.3 °C,—,0 mm,16.6 km/h,—,1030.5 hPa,79 %
2022-12-29 04:00:00,8 °C,4.9 °C,—,0 mm,18.4 km/h,—,1027 hPa,81 %
2022-12-29 05:00:00,7 °C,5 °C,—,0 mm,16.6 km/h,—,1026 hPa,87 %
2022-12-28 00:00:00,12.3 °C,8.2 °C,—,0 mm,13 km/h,—,1027.6 hPa,76 %
2022-12-28 01:00:00,12 °C,8.1 °C,—,0 mm,11.2 km/h,—,1025 hPa,77 %
2022-12-28 02:00:00,12 °C,9 °C,—,0 mm,9.4 km/h,—,1025 hPa,82 %
2022-12-28 03:00:00,11.8 °C,10 °C,—,0.5 mm,11.2 km/h,—,1028.3 hPa,89 %
2022-12-28 04:00:00,11 °C,10.1 °C,—,0.3 mm,9.4 km/h,—,1026 hPa,94 %
2022-12-28 05:00:00,11 °C,10.1 °C,—,0 mm,9.4 km/h,—,1026 hPa,94 %
2022-12-27 00:00:00,9.8 °C,6.9 °C,—,0 mm,7.6 km/h,—,1030.3 hPa,82 %
2022-12-27 01:00:00,7 °C,5 °C,—,0 mm,1.8 km/h,—,1026 hPa,87 %
2022-12-27 02:00:00,7 °C,5.9 °C,—,0 mm,3.6 km/h,—,1026 hPa,93 %
2022-12-27 03:00:00,10.2 °C,6 °C,—,0 mm,14.8 km/h,—,1029.3 hPa,75 %
2022-12-27 04:00:00,10 °C,6 °C,—,0 mm,20.5 km/h,—,1026 hPa,76 %
2022-12-27 05:00:00,10 °C,6 °C,—,0 mm,20.5 km/h,—,1025 hPa,76 %
2022-12-26 00:00:00,8.6 °C,5.9 °C,—,0 mm,7.6 km/h,—,1028 hPa,83 %
2022-12-26 01:00:00,9 °C,6.1 °C,—,0 mm,7.6 km/h,—,1025 hPa,82 %
2022-12-26 02:00:00,8 °C,4.9 °C,—,0 mm,7.6 km/h,—,1026 hPa,81 %
2022-12-26 03:00:00,7.6 °C,5.6 °C,—,0 mm,11.2 km/h,—,1029.1 hPa,87 %
2022-12-26 04:00:00,7 °C,5 °C,—,0 mm,9.4 km/h,—,1027 hPa,87 %
2022-12-26 05:00:00,8 °C,6 °C,—,0 mm,11.2 km/h,—,1027 hPa,87 %
2022-12-25 00:00:00,10.8 °C,8.6 °C,—,0 mm,13 km/h,—,1020 hPa,86 %
2022-12-25 01:00:00,11 °C,9.1 °C,—,0.2 mm,14.8 km/h,—,1017 hPa,88 %
2022-12-25 02:00:00,11 °C,9.1 °C,—,0.3 mm,11.2 km/h,—,1017 hPa,88 %
2022-12-25 03:00:00,10.7 °C,9.1 °C,—,0.2 mm,13 km/h,—,1020.6 hPa,90 %
2022-12-25 04:00:00,10 °C,9.1 °C,—,0.7 mm,11.2 km/h,—,1018 hPa,94 %
2022-12-25 05:00:00,11 °C,9.1 °C,—,0.3 mm,13 km/h,—,1017 hPa,88 %
2022-12-24 01:00:00,10 °C,7.1 °C,—,0 mm,13 km/h,—,1015 hPa,82 %
2022-12-24 02:00:00,10 °C,7.1 °C,—,0 mm,11.2 km/h,—,1015 hPa,82 %
2022-12-24 03:00:00,10 °C,7.1 °C,—,0 mm,11.2 km/h,—,1018.5 hPa,82 %
2022-12-24 04:00:00,10 °C,7.1 °C,—,0 mm,13 km/h,—,1015 hPa,82 %
2022-12-24 05:00:00,9 °C,7 °C,—,0 mm,7.6 km/h,—,1015 hPa,87 %
2022-12-23 01:00:00,7 °C,4 °C,—,0 mm,7.6 km/h,—,1016 hPa,81 %
2022-12-23 02:00:00,7 °C,4 °C,—,0 mm,9.4 km/h,—,1016 hPa,81 %
2022-12-23 03:00:00,7.1 °C,4.4 °C,—,0 mm,5.4 km/h,—,1019.1 hPa,83 %
2022-12-23 04:00:00,7 °C,5 °C,—,0 mm,9.4 km/h,—,1016 hPa,87 %
2022-12-23 05:00:00,7 °C,5 °C,—,0 mm,7.6 km/h,—,1016 hPa,87 %
2022-12-22 01:00:00,6 °C,0.9 °C,—,0 mm,11.2 km/h,—,1020 hPa,70 %
2022-12-22 02:00:00,5 °C,0.9 °C,—,0 mm,11.2 km/h,—,1020 hPa,75 %
2022-12-22 03:00:00,4.7 °C,0.5 °C,—,0 mm,9.4 km/h,—,1022.9 hPa,74 %
2022-12-22 04:00:00,5 °C,0.9 °C,—,0 mm,7.6 km/h,—,1019 hPa,75 %
2022-12-22 05:00:00,6 °C,0.9 °C,—,0 mm,11.2 km/h,—,1019 hPa,70 %
2022-12-21 00:00:00,8.4 °C,0.6 °C,—,0 mm,22.3 km/h,—,1031 hPa,58 %
2022-12-21 01:00:00,9 °C,0.9 °C,—,0 mm,24.1 km/h,—,1027 hPa,57 %
2022-12-21 02:00:00,9 °C,0.9 °C,—,0 mm,20.5 km/h,—,1026 hPa,57 %
2022-12-21 03:00:00,8.6 °C,1.3 °C,—,0 mm,18.4 km/h,—,1029.5 hPa,60 %
2022-12-21 04:00:00,9 °C,2.1 °C,—,0 mm,18.4 km/h,—,1026 hPa,62 %
2022-12-21 05:00:00,9 °C,2.1 °C,—,0 mm,16.6 km/h,—,1025 hPa,62 %
2022-12-20 01:00:00,5 °C,0.9 °C,—,0 mm,16.6 km/h,—,1035 hPa,75 %
2022-12-20 02:00:00,5 °C,-1 °C,—,0 mm,20.5 km/h,—,1035 hPa,65 %
2022-12-20 03:00:00,5.4 °C,-0.7 °C,—,0 mm,22.3 km/h,—,1037.8 hPa,65 %
2022-12-20 04:00:00,5 °C,0.9 °C,—,0 mm,33.5 km/h,—,1034 hPa,75 %
2022-12-20 05:00:00,5 °C,0.9 °C,—,0 mm,14.8 km/h,—,1033 hPa,75 %
2022-12-19 01:00:00,9 °C,7 °C,—,0.1 mm,33.5 km/h,—,1031 hPa,87 %
2022-12-19 02:00:00,8 °C,6 °C,—,0 mm,35.3 km/h,—,1032 hPa,87 %
2022-12-19 03:00:00,8.2 °C,5.8 °C,—,0 mm,33.5 km/h,—,1035 hPa,85 %
2022-12-19 04:00:00,8 °C,6 °C,—,0 mm,33.5 km/h,—,1032 hPa,87 %
2022-12-19 05:00:00,8 °C,4.9 °C,—,0.6 mm,33.5 km/h,—,1032 hPa,81 %
2022-12-18 01:00:00,16 °C,12 °C,—,0 mm,14.8 km/h,—,1021 hPa,77 %
2022-12-18 02:00:00,15 °C,12 °C,—,0 mm,9.4 km/h,—,1021 hPa,82 %
2022-12-18 03:00:00,14.6 °C,12.3 °C,—,0 mm,9.4 km/h,—,1024.9 hPa,86 %
2022-12-18 04:00:00,13 °C,12.1 °C,—,0 mm,0 km/h,—,1022 hPa,94 %
2022-12-18 05:00:00,13 °C,11.1 °C,—,0 mm,0 km/h,—,1023 hPa,88 %
2022-12-17 01:00:00,15 °C,12 °C,—,0 mm,11.2 km/h,—,1019 hPa,82 %
2022-12-17 02:00:00,15 °C,12 °C,—,0 mm,13 km/h,—,1019 hPa,82 %
2022-12-17 03:00:00,14.7 °C,11.8 °C,—,0 mm,11.2 km/h,—,1022.3 hPa,83 %
2022-12-17 04:00:00,15 °C,12 °C,—,0 mm,14.8 km/h,—,1019 hPa,82 %
2022-12-17 05:00:00,14 °C,11 °C,—,0 mm,9.4 km/h,—,1019 hPa,82 %
2022-12-16 01:00:00,14 °C,13 °C,—,0.6 mm,4 km/h,—,1018 hPa,94 %
2022-12-16 02:00:00,14 °C,13 °C,—,0 mm,4 km/h,—,1017 hPa,94 %
2022-12-16 03:00:00,13.6 °C,12.7 °C,—,0 mm,4 km/h,—,1020.9 hPa,94 %
2022-12-16 04:00:00,14 °C,13 °C,—,0 mm,7 km/h,—,1018 hPa,94 %
2022-12-16 05:00:00,14 °C,12 °C,—,0 mm,4 km/h,—,1017 hPa,88 %
2022-12-15 01:00:00,8 °C,6 °C,—,0 mm,4 km/h,—,1013 hPa,87 %
2022-12-15 02:00:00,8 °C,6 °C,—,0 mm,0 km/h,—,1013 hPa,87 %
2022-12-15 03:00:00,10.4 °C,8 °C,—,0 mm,11.2 km/h,—,1015.5 hPa,85 %
2022-12-15 04:00:00,11 °C,9.1 °C,—,0 mm,14.8 km/h,—,1011 hPa,88 %
2022-12-15 05:00:00,11 °C,9.1 °C,—,0.8 mm,16.6 km/h,—,1011 hPa,88 %
2022-12-14 00:00:00,7.1 °C,2.2 °C,—,0 mm,27.7 km/h,—,1017.9 hPa,71 %
2022-12-14 01:00:00,7 °C,3.1 °C,—,0 mm,20 km/h,—,1014 hPa,76 %
